full_name;age;league;season;position;Current Club;nationality;appearances_overall;goals_overall;goals_home;goals_away;assists_overall;assists_home;assists_away;yellow_cards_overall;red_cards_overall
Andrés Felipe Quejada Murillo;36;Categoria Primera A;2015;Defender;Cortuluá;Colombia;28;0;0;0;0;0;0;11;2
Andrés Felipe Roa Estrada;29;Categoria Primera A;2015;Midfielder;Deportivo Cali;Colombia;29;5;1;4;0;0;0;3;1
Andrés Ibargüen;30;Categoria Primera A;2015;Forward;Deportes Tolima;Colombia;47;10;9;1;0;0;0;5;0
Andrés Javier Mosquera Murillo;32;Categoria Primera A;2015;Forward;Envigado;Colombia;12;1;1;0;0;0;0;2;0
Andrés Leandro Castellanos Serrano;38;Categoria Primera A;2015;Goalkeeper;Santa Fe;Colombia;30;0;0;0;0;0;0;4;0
Andrés Mauricio Restrepo Gómez;41;Categoria Primera A;2015;Midfielder;La Equidad;Colombia;22;0;0;0;0;0;0;4;0
Andrés Murillo;26;Categoria Primera A;2015;Defender;La Equidad;Colombia;31;1;0;1;0;0;0;14;1
Andrés Ramiro Escobar Díaz;31;Categoria Primera A;2015;Forward;Atlético Nacional;Colombia;14;1;0;1;0;0;0;1;0
Andrés Ricaurte Vélez;30;Categoria Primera A;2015;Midfielder;Rionegro Águilas;Colombia;3;1;1;0;0;0;0;0;0
Andy Robert Pando García;39;Categoria Primera A;2015;Forward;La Equidad;Peru;27;5;5;0;0;0;0;1;0
Ángelo Rodríguez;33;Categoria Primera A;2015;Forward;Independiente Medellín;Colombia;18;3;2;1;0;0;0;2;0
Antonio Alejandro Otero Orejuéla;38;Categoria Primera A;2015;Goalkeeper;Patriotas Boyacá;Colombia;6;0;0;0;0;0;0;0;0
Antony Domingo Silva Cano;38;Categoria Primera A;2015;Goalkeeper;Independiente Medellín;Paraguay;35;0;0;0;0;0;0;3;1
Antony Ibarbo Guerrero;25;Categoria Primera A;2015;Midfielder;Boyacá Chicó;Colombia;0;0;0;0;0;0;0;0;0
Argenis Orlando Alba Ramírez;26;Categoria Primera A;2015;Defender;Cúcuta Deportivo;Colombia;8;0;0;0;0;0;0;2;0
Arlenzon Luis Ucrós Brito;30;Categoria Primera A;2015;Midfielder;Cortuluá;Colombia;2;0;0;0;0;0;0;0;0
Arley Rodríguez;29;Categoria Primera A;2015;Forward;Alianza Petrolera;Colombia;31;5;4;1;0;0;0;13;0
Armando Junior Vargas Morales;33;Categoria Primera A;2015;Midfielder;Santa Fe;Colombia;26;2;1;1;0;0;0;4;0
Arnol Palacios Mosquera;30;Categoria Primera A;2015;Defender;Atlético Huila;Colombia;11;0;0;0;0;0;0;2;1
Avimiled Rivas Quintero;37;Categoria Primera A;2015;Midfielder;Deportes Tolima;Colombia;35;1;0;1;0;0;0;16;1
Baldomero Perlaza Perlaza;30;Categoria Primera A;2015;Midfielder;Santa Fe;Colombia;26;1;1;0;0;0;0;2;0
Brayan Andrés Rovira Ferreira;25;Categoria Primera A;2015;Forward;Atlético Nacional;Colombia;1;0;0;0;0;0;0;0;0
Brayan Andrey Freire Cárdenas;29;Categoria Primera A;2015;Defender;Boyacá Chicó;Colombia;3;0;0;0;0;0;0;1;0
Brayan Bermúdez Mazo;26;Categoria Primera A;2015;Forward;Deportes Tolima;Colombia;1;0;0;0;0;0;0;0;0
Brayan Edinson Angulo Mosquera;29;Categoria Primera A;2015;Midfielder;Independiente Medellín;Colombia;37;2;2;0;0;0;0;5;0
Brayan Esteban Silva Pinto;25;Categoria Primera A;2015;Goalkeeper;Millonarios;Colombia;0;0;0;0;0;0;0;0;0
Brayan Stiven Quiroga Mendoza;27;Categoria Primera A;2015;Defender;Uniautónoma;Colombia;1;0;0;0;0;0;0;0;0
Bréiner Clemente Castillo Caicedo;44;Categoria Primera A;2015;Goalkeeper;Envigado;Colombia;37;0;0;0;0;0;0;3;0
Bréiner Steven Belalcázar Ulabarri;37;Categoria Primera A;2015;Midfielder;Deportivo Pasto;Colombia;20;0;0;0;0;0;0;7;0
Breyner Bonilla Montaño;36;Categoria Primera A;2015;Defender;Deportes Tolima;Colombia;16;1;1;0;0;0;0;5;0
Camilo Andrés Acero Pedraza;28;Categoria Primera A;2015;Goalkeeper;Cortuluá;Colombia;1;0;0;0;0;0;0;0;0
Camilo Andrés Ayala Quintero;36;Categoria Primera A;2015;Midfielder;Atlético Huila;Colombia;21;1;0;1;0;0;0;6;0
Camilo Andrés Ceballos Zapata;38;Categoria Primera A;2015;Defender;Deportivo Pasto;Colombia;22;0;0;0;0;0;0;1;0
Camilo Andrés Vargas Gil;33;Categoria Primera A;2015;Goalkeeper;Atlético Nacional;Colombia;18;0;0;0;0;0;0;4;0
Camilo del Castillo Escobar;27;Categoria Primera A;2015;Defender;Cortuluá;Colombia;3;0;0;0;0;0;0;2;0
Camilo Javier Mancilla Valencia;29;Categoria Primera A;2015;Defender;Uniautónoma;Colombia;13;0;0;0;0;0;0;1;0
Campo Elías Santacruz Hernández;37;Categoria Primera A;2015;Defender;Envigado;Colombia;17;1;1;0;0;0;0;7;0
Carlos Alberto Díaz;39;Categoria Primera A;2015;Defender;Atlético Huila;Colombia;29;1;0;1;0;0;0;8;0
Carlos Alberto Henao Sánchez;33;Categoria Primera A;2015;Defender;Patriotas Boyacá;Colombia;23;6;5;1;0;0;0;2;0
Carlos Alberto Ibargüen Hinojosa;26;Categoria Primera A;2015;Forward;Cortuluá;Colombia;30;15;8;7;0;0;0;6;0
Carlos Alberto Múnera Ramírez;31;Categoria Primera A;2015;Midfielder;Boyacá Chicó;Colombia;2;0;0;0;0;0;0;1;0
Carlos Alberto Riascos Guazá;28;Categoria Primera A;2015;Defender;Alianza Petrolera;Colombia;2;0;0;0;0;0;0;0;0
Carlos Alberto Valencia Paredes;33;Categoria Primera A;2015;Defender;Independiente Medellín;Colombia;25;1;0;1;0;0;0;6;1
Carlos Alfredo Saa Posso;39;Categoria Primera A;2015;Defender;Jaguares de Córdoba;Colombia;6;1;1;0;0;0;0;7;2
Carlos Alveiro Rentería Cuesta;36;Categoria Primera A;2015;Forward;Patriotas Boyacá;Colombia;20;7;5;2;0;0;0;3;0
Carlos Andrés Abella Parra;36;Categoria Primera A;2015;Goalkeeper;Atlético Huila;Colombia;7;0;0;0;0;0;0;1;0
Carlos Andrés Rivas Gómez;31;Categoria Primera A;2015;Forward;Patriotas Boyacá;Colombia;40;9;6;3;0;0;0;6;0
Carlos Andrés Rodas Montoya;47;Categoria Primera A;2015;Forward;Cortuluá;Colombia;24;3;2;1;0;0;0;4;0
Carlos Enrique Rentería Olaya;27;Categoria Primera A;2015;Midfielder;Deportivo Cali;Colombia;8;0;0;0;0;0;0;2;0
Carlos Enrique Valdés Parra;37;Categoria Primera A;2015;Defender;Santa Fe;Colombia;2;0;0;0;0;0;0;0;0
Carlos Geovanni Chávez Ospina;38;Categoria Primera A;2015;Goalkeeper;Uniautónoma;Colombia;1;0;0;0;0;0;0;0;0
Carlos Mario Arboleda Ampudia;36;Categoria Primera A;2015;Defender;Rionegro Águilas;Colombia;34;1;0;1;0;0;0;5;0
Carlos Ramírez;34;Categoria Primera A;2015;Defender;Millonarios;Colombia;6;0;0;0;0;0;0;0;0
César Alexander Quintero Jiménez;33;Categoria Primera A;2015;Midfielder;Once Caldas;Colombia;38;1;0;1;0;0;0;9;1
César Augusto Arias Moros;34;Categoria Primera A;2015;Forward;Once Caldas;Colombia;23;4;2;2;0;0;0;5;1
César Augusto Caicedo Solís;27;Categoria Primera A;2015;Forward;Atlético Huila;Colombia;1;0;0;0;0;0;0;1;0
César Augusto Fawcett Lébolo;38;Categoria Primera A;2015;Defender;Uniautónoma;Colombia;11;0;0;0;0;0;0;3;0
César Augusto Hinestroza Lozano;32;Categoria Primera A;2015;Defender;Atlético Huila;Colombia;14;1;1;0;0;0;0;1;0
César Augusto Mena Mosquera;33;Categoria Primera A;2015;Defender;Jaguares de Córdoba;Colombia;10;0;0;0;0;0;0;7;1
César Manuel Carrillo Mejía;30;Categoria Primera A;2015;Midfielder;Jaguares de Córdoba;Colombia;31;0;0;0;0;0;0;6;0
Charles Junior Monsalvo Peralta;32;Categoria Primera A;2015;Forward;Independiente Medellín;Colombia;11;3;2;1;0;0;0;1;0
Christian Camilo Marrugo Rodríguez;37;Categoria Primera A;2015;Midfielder;Independiente Medellín;Colombia;40;5;4;1;0;0;0;5;1
Christian de Jesús Mejía Martínez;31;Categoria Primera A;2015;Forward;Uniautónoma;Colombia;19;1;0;1;0;0;0;8;1
Christian Vargas Cortés;32;Categoria Primera A;2015;Goalkeeper;Atlético Nacional;Colombia;1;0;0;0;0;0;0;0;0
Claudio Domingo Rivero Rodríguez;37;Categoria Primera A;2015;Midfielder;Deportivo Pasto;Uruguay;5;0;0;0;0;0;0;0;0
Cleider Leandro Alzáte Correa;34;Categoria Primera A;2015;Midfielder;Rionegro Águilas;Colombia;23;3;3;0;0;0;0;2;0
Cristhian Felipe Alarcón Guarín;30;Categoria Primera A;2015;Forward;Atlético Huila;Colombia;18;2;0;2;0;0;0;4;1
Cristian Alberto Restrepo González;34;Categoria Primera A;2015;Midfielder;Independiente Medellín;Colombia;10;1;0;1;0;0;0;4;0
Cristian Andrés Palomeque Valoyes;28;Categoria Primera A;2015;Forward;Jaguares de Córdoba;Colombia;11;2;0;2;0;0;0;1;0
Cristian Borja;29;Categoria Primera A;2015;Defender;Cortuluá;Colombia;34;1;1;0;0;0;0;8;0
Cristian Camilo Arrieta Medina;26;Categoria Primera A;2015;Defender;Envigado;Colombia;31;0;0;0;0;0;0;5;0
Cristian Dájome;28;Categoria Primera A;2015;Forward;Cúcuta Deportivo;Colombia;17;4;2;2;0;0;0;1;0
Cristian Daniel Arango Duque;27;Categoria Primera A;2015;Forward;Envigado;Colombia;26;2;0;2;0;0;0;5;0
Cristian Germán Useche Ramos;27;Categoria Primera A;2015;Defender;Atlético Huila;Colombia;1;0;0;0;0;0;0;0;0
Cristian Harson Bonilla Garzón;29;Categoria Primera A;2015;Goalkeeper;La Equidad;Colombia;28;0;0;0;0;0;0;8;0
Cristian Javier Nasuti;39;Categoria Primera A;2015;Defender;Deportivo Cali;Argentina;39;1;1;0;0;0;0;18;1
Cristian Luis Fernándes Mejía;32;Categoria Primera A;2015;Forward;Once Caldas;Colombia;11;0;0;0;0;0;0;0;0
Cristian Pinillos Fernández;25;Categoria Primera A;2015;Goalkeeper;Rionegro Águilas;Colombia;0;0;0;0;0;0;0;0;0
Cristian Rafael Mercado Curiel;31;Categoria Primera A;2015;Forward;Cortuluá;Colombia;2;0;0;0;0;0;0;0;0
Cristian Stiven Cangá Vargas;31;Categoria Primera A;2015;Forward;Atlético Huila;Colombia;25;5;3;2;0;0;0;4;2
Dager Yair Palacios Palacios;37;Categoria Primera A;2015;Midfielder;La Equidad;Colombia;25;0;0;0;0;0;0;7;0
Dainer Joanni Mera Arará;27;Categoria Primera A;2015;Defender;Atlético Huila;Colombia;3;0;0;0;0;0;0;1;0
Dairon Mosquera Chaverra;30;Categoria Primera A;2015;Defender;Santa Fe;Colombia;15;0;0;0;0;0;0;6;1
Daladier Gerardo Chávez Vásquez;27;Categoria Primera A;2015;Defender;Deportes Tolima;Colombia;0;0;0;0;0;0;0;0;0
Daniel Alejandro Hernández González;31;Categoria Primera A;2015;Midfielder;Independiente Medellín;Colombia;15;3;1;2;0;0;0;3;0
Daniel Bocanegra;35;Categoria Primera A;2015;Defender;Atlético Nacional;Colombia;16;0;0;0;0;0;0;5;0
Daniel Esteban Buitrago Tamayo;31;Categoria Primera A;2015;Forward;Cortuluá;Colombia;33;4;2;2;0;0;0;8;0
Daniel José Tapia Díaz;26;Categoria Primera A;2015;Midfielder;Deportes Tolima;Colombia;1;0;0;0;0;0;0;0;0
Daniel Londoño Castañeda;27;Categoria Primera A;2015;Defender;Envigado;Colombia;29;0;0;0;0;0;0;6;0
Daniel Machacón Hernández;37;Categoria Primera A;2015;Midfielder;Uniautónoma;Colombia;29;1;0;1;0;0;0;7;0
Daniel Oswaldo Briceño Bueno;36;Categoria Primera A;2015;Defender;Deportivo Pasto;Colombia;22;0;0;0;0;0;0;5;0
Daniel Patricio Angulo Arroyo;35;Categoria Primera A;2015;Forward;Santa Fe;Ecuador;8;1;0;1;0;0;0;1;0
Daniel Ramírez Ramírez;26;Categoria Primera A;2015;Defender;Once Caldas;Colombia;11;0;0;0;0;0;0;3;0
Daniel Santa Moreno;30;Categoria Primera A;2015;Midfielder;Alianza Petrolera;Colombia;28;0;0;0;0;0;0;8;1
Daniel Torres;32;Categoria Primera A;2015;Midfielder;Independiente Medellín;Colombia;36;2;1;1;0;0;0;8;0
Danilo Arboleda Hurtado;27;Categoria Primera A;2015;Defender;Deportivo Cali;Colombia;4;0;0;0;0;0;0;1;0
Danovis Banguero;32;Categoria Primera A;2015;Midfielder;Deportes Tolima;Colombia;36;1;1;0;0;0;0;8;0
Darío Alberto Bustos Torres;37;Categoria Primera A;2015;Defender;Deportivo Pasto;Colombia;20;0;0;0;0;0;0;8;1
Darío Andrés Rodríguez Parra;27;Categoria Primera A;2015;Forward;Santa Fe;Colombia;33;2;1;1;0;0;0;5;0
Darwin Guillermo López Tobías;30;Categoria Primera A;2015;Forward;Deportes Tolima;Colombia;17;1;0;1;0;0;0;1;0
Darwin Johan Carrero Ortega;28;Categoria Primera A;2015;Defender;Cúcuta Deportivo;Colombia;19;0;0;0;0;0;0;11;3
David Alejandro Gómez Rojas;34;Categoria Primera A;2015;Defender;Cúcuta Deportivo;Colombia;15;0;0;0;0;0;0;3;0
David Alonso Valencia Figueroa;31;Categoria Primera A;2015;Defender;Alianza Petrolera;Colombia;40;2;1;1;0;0;0;8;0
David Ariel Mendieta Chávez;36;Categoria Primera A;2015;Midfielder;Deportivo Cali;Paraguay;18;1;0;1;0;0;0;4;0
David Arturo Ferreira Rico;43;Categoria Primera A;2015;Midfielder;Atlético Huila;Colombia;38;7;7;0;0;0;0;10;0
David Eliécer Contreras Suárez;28;Categoria Primera A;2015;Midfielder;Jaguares de Córdoba;Colombia;20;0;0;0;0;0;0;6;0
David González Giraldo;40;Categoria Primera A;2015;Goalkeeper;Independiente Medellín;Colombia;16;0;0;0;0;0;0;1;0
David Silva;35;Categoria Primera A;2015;Midfielder;Millonarios;Colombia;42;6;3;3;0;0;0;6;0
Davinson Alexi Monsalve Jiménez;38;Categoria Primera A;2015;Defender;Deportes Tolima;Colombia;26;2;1;1;0;0;0;10;0
Davinson Sánchez;26;Categoria Primera A;2015;Defender;Atlético Nacional;Colombia;7;0;0;0;0;0;0;1;0
Dayron Alexander Pérez Calle;43;Categoria Primera A;2015;Midfielder;Jaguares de Córdoba;Colombia;35;4;4;0;0;0;0;3;0
Deiber Yohan Ballesteros García;28;Categoria Primera A;2015;Midfielder;Uniautónoma;Colombia;3;0;0;0;0;0;0;0;0
Deimer Ruiz Rada;26;Categoria Primera A;2015;Defender;Boyacá Chicó;Colombia;11;0;0;0;0;0;0;2;0
Déiner Andrés Córdoba Escarpeta;30;Categoria Primera A;2015;Midfielder;Boyacá Chicó;Colombia;25;0;0;0;0;0;0;10;1
Deiver Machado;29;Categoria Primera A;2015;Defender;Millonarios;Colombia;32;0;0;0;0;0;0;8;1
Deiver Parra Fuertes;30;Categoria Primera A;2015;Defender;Jaguares de Córdoba;Colombia;25;1;0;1;0;0;0;10;1
Deivy Alexander Balanta Abonía;29;Categoria Primera A;2015;Defender;Alianza Petrolera;Colombia;20;1;1;0;0;0;0;2;0
Delman Cajiao Balanta;26;Categoria Primera A;2015;Midfielder;Deportes Tolima;Colombia;1;0;0;0;0;0;0;0;0
Denis Leonardo Gómez Lozano;30;Categoria Primera A;2015;Defender;Atlético Huila;Colombia;26;6;4;2;0;0;0;7;2
Dhawlin Leudo Cossio;33;Categoria Primera A;2015;Defender;La Equidad;Colombia;32;1;1;0;0;0;0;11;0
Didier Andrés Moreno Asprilla;30;Categoria Primera A;2015;Midfielder;Independiente Medellín;Colombia;41;0;0;0;0;0;0;17;2
Didier Delgado Delgado;30;Categoria Primera A;2015;Midfielder;Deportes Tolima;Colombia;40;1;1;0;0;0;0;5;1
Diego Alejandro Arias Hincapié;37;Categoria Primera A;2015;Midfielder;Atlético Nacional;Colombia;18;0;0;0;0;0;0;4;0
Diego Alejandro Cuadros Velásquez;26;Categoria Primera A;2015;Midfielder;Jaguares de Córdoba;Colombia;6;0;0;0;0;0;0;1;0
Diego Alejandro Martínez Marín;32;Categoria Primera A;2015;Goalkeeper;Jaguares de Córdoba;Colombia;7;0;0;0;0;0;0;3;0
Diego Alejandro Novoa Urrego;33;Categoria Primera A;2015;Goalkeeper;La Equidad;Colombia;12;0;0;0;0;0;0;1;0
Diego Andrés Álvarez Sánchez;40;Categoria Primera A;2015;Forward;Patriotas Boyacá;Colombia;18;5;3;2;0;0;0;4;0
Diego Andrés González Marroquín;33;Categoria Primera A;2015;Forward;Boyacá Chicó;Colombia;13;2;1;1;0;0;0;3;0
Diego Armando Amaya Solano;36;Categoria Primera A;2015;Defender;Atlético Huila;Colombia;25;2;2;0;0;0;0;6;0
Diego Armando Espinel Malpica;34;Categoria Primera A;2015;Midfielder;Cúcuta Deportivo;Colombia;33;0;0;0;0;0;0;5;1
Diego Armando Herner;39;Categoria Primera A;2015;Defender;Independiente Medellín;Argentina;15;0;0;0;0;0;0;5;0
Diego Arturo Peralta González;37;Categoria Primera A;2015;Defender;Atlético Nacional;Colombia;6;0;0;0;0;0;0;1;0
Diego Fernando Chica López;41;Categoria Primera A;2015;Midfielder;Rionegro Águilas;Colombia;22;1;1;0;0;0;0;4;0
Diego Fernando Herazo Moreno;26;Categoria Primera A;2015;Forward;Independiente Medellín;Colombia;3;0;0;0;0;0;0;0;0
Diego Fernando Moreno Quintero;26;Categoria Primera A;2015;Midfielder;Envigado;Colombia;11;0;0;0;0;0;0;0;0
Diego Gregori Díaz;27;Categoria Primera A;2015;Midfielder;Envigado;Spain;6;0;0;0;0;0;0;1;0
Diego Luis Valoyes Ruíz;25;Categoria Primera A;2015;Forward;La Equidad;Colombia;5;0;0;0;0;0;0;0;0
Duman Herrera Chacón;27;Categoria Primera A;2015;Forward;Patriotas Boyacá;Colombia;1;0;0;0;0;0;0;0;0
Duván Andrés Vergara Hernández;26;Categoria Primera A;2015;Forward;Envigado;Colombia;12;0;0;0;0;0;0;2;0
Duvan Torres Caicedo;26;Categoria Primera A;2015;Forward;Deportivo Pasto;Colombia;3;0;0;0;0;0;0;1;0
Eder Alberto Sinisterra Vargas;30;Categoria Primera A;2015;Defender;Cortuluá;Colombia;1;0;0;0;0;0;0;1;0
Eder Aleixo Chaux Ospina;30;Categoria Primera A;2015;Goalkeeper;Boyacá Chicó;Colombia;9;0;0;0;0;0;0;2;0
Eder Castañeda Botia;30;Categoria Primera A;2015;Defender;Atlético Huila;Colombia;13;0;0;0;0;0;0;5;1
Edgar Andrés Meneses Huaca;27;Categoria Primera A;2015;Midfielder;Deportivo Pasto;Colombia;13;0;0;0;0;0;0;0;0
Edgar Mauricio Gómez Sánchez;28;Categoria Primera A;2015;Defender;Patriotas Boyacá;Colombia;15;0;0;0;0;0;0;1;0
Edier Tello Mosquera;32;Categoria Primera A;2015;Midfielder;Millonarios;Colombia;7;0;0;0;0;0;0;0;0
Edinson Manuel Palomino Marrugo;36;Categoria Primera A;2015;Midfielder;Rionegro Águilas;Colombia;30;7;3;4;0;0;0;5;0
Edison Toloza Colorado;38;Categoria Primera A;2015;Forward;Junior;Colombia;30;8;7;1;0;0;0;3;1
Edson Daniel Gómez Pulgarín;26;Categoria Primera A;2015;Midfielder;Cúcuta Deportivo;Colombia;2;0;0;0;0;0;0;0;0
Edson Omar Vásquez Ortega;33;Categoria Primera A;2015;Midfielder;Millonarios;Colombia;12;1;1;0;0;0;0;0;0
Eduar Alejandro Góngora Cuero;31;Categoria Primera A;2015;Midfielder;Deportivo Pasto;Colombia;6;0;0;0;0;0;0;1;0
Eduar Hernán Caicedo Solís;27;Categoria Primera A;2015;Defender;Deportivo Cali;Colombia;9;0;0;0;0;0;0;3;0
Eduard Andrés Gutiérrez Castillo;27;Categoria Primera A;2015;Defender;Atlético Huila;Colombia;2;0;0;0;0;0;0;2;1
Edwards Yesid Jiménez Gómez;41;Categoria Primera A;2015;Forward;Deportivo Pasto;Colombia;20;2;1;1;0;0;0;2;0
Edwin Alexis Velasco Uzuriaga;30;Categoria Primera A;2015;Defender;Cortuluá;Colombia;27;0;0;0;0;0;0;7;1
Edwin Dayan Móvil Cabrera;36;Categoria Primera A;2015;Midfielder;Cúcuta Deportivo;Colombia;21;2;1;1;0;0;0;5;0
Edwin Ernesto Ávila Peñaranda;35;Categoria Primera A;2015;Defender;Boyacá Chicó;Colombia;15;0;0;0;0;0;0;6;0
Edwin Ronaldo Ariza Cabezas;24;Categoria Primera A;2015;Midfielder;Alianza Petrolera;Colombia;8;0;0;0;0;0;0;3;0
Edwin Ronaldo Tavera Contreras;27;Categoria Primera A;2015;Midfielder;Atlético Huila;Colombia;4;0;0;0;0;0;0;2;0
Efraín Antonio Burgos Henríquez;34;Categoria Primera A;2015;Midfielder;Jaguares de Córdoba;El Salvador;0;0;0;0;0;0;0;0;0
Efraín Viáfara Molina;41;Categoria Primera A;2015;Forward;Deportivo Pasto;Colombia;25;7;3;4;0;0;0;11;0
Elacio José Córdoba Mosquera;28;Categoria Primera A;2015;Defender;Independiente Medellín;Colombia;21;1;0;1;0;0;0;3;0
Eliécer Espinosa Calvo;26;Categoria Primera A;2015;Forward;Envigado;Colombia;2;0;0;0;0;0;0;0;0
Elkin Blanco Rivas;33;Categoria Primera A;2015;Midfielder;Millonarios;Colombia;11;0;0;0;0;0;0;5;0
Elkin Darío Barrera Cano;39;Categoria Primera A;2015;Midfielder;Jaguares de Córdoba;Colombia;15;0;0;0;0;0;0;7;0
Elkin Darío Calle Grajales;42;Categoria Primera A;2015;Defender;Cúcuta Deportivo;Colombia;17;0;0;0;0;0;0;0;0
Elkin Darío Mosquera Moreno;32;Categoria Primera A;2015;Defender;Jaguares de Córdoba;Colombia;26;0;0;0;0;0;0;12;1
Elton Martins da Cruz;33;Categoria Primera A;2015;Forward;Patriotas Boyacá;Brazil;10;0;0;0;0;0;0;1;0
Elvis David Mosquera Valdés;31;Categoria Primera A;2015;Defender;Rionegro Águilas;Colombia;7;0;0;0;0;0;0;1;0
Elvis Javier González Herrera;40;Categoria Primera A;2015;Defender;Atlético Huila;Colombia;33;0;0;0;0;0;0;7;0
Elvis Perlaza;33;Categoria Primera A;2015;Defender;Atlético Huila;Colombia;33;0;0;0;0;0;0;17;2
Emmanuel Prisco Jaramillo;31;Categoria Primera A;2015;Midfielder;Jaguares de Córdoba;Colombia;9;0;0;0;0;0;0;0;0
Ernesto Exequiel Hernández Oncina;37;Categoria Primera A;2015;Goalkeeper;Deportivo Cali;Uruguay;46;0;0;0;0;0;0;8;0
Ervin Antonio Maturana Ortíz;43;Categoria Primera A;2015;Defender;Rionegro Águilas;Colombia;10;0;0;0;0;0;0;1;0
Erwin Ronaldo Pérez Pérez;27;Categoria Primera A;2015;Forward;Cúcuta Deportivo;Colombia;1;0;0;0;0;0;0;0;0
Esteban Felipe Castañeda Otálvaro;30;Categoria Primera A;2015;Forward;Rionegro Águilas;Colombia;10;1;1;0;0;0;0;1;0
Esteban Giraldo Villarreal;30;Categoria Primera A;2015;Goalkeeper;Deportivo Pasto;Colombia;0;0;0;0;0;0;0;0;0
Estéfano Arango González;28;Categoria Primera A;2015;Midfielder;Cúcuta Deportivo;Colombia;19;4;4;0;0;0;0;4;0
