full_name;age;league;season;position;Current Club;nationality;appearances_overall;goals_overall;goals_home;goals_away;assists_overall;assists_home;assists_away;yellow_cards_overall;red_cards_overall
Oscar Manuel Cortés Cortés;19;Categoria Primera A;2023;Midfielder;Millonarios;Colombia;11;5;4;1;2;2;0;1;0
Oscar Perea;18;Categoria Primera A;2023;Forward;Atlético Nacional;Colombia;28;4;2;2;1;1;0;3;0
Oscar Vallecilla;21;Categoria Primera A;2023;Defender;Deportivo Pasto;Colombia;4;0;0;0;0;0;0;0;0
Óscar Vanegas;27;Categoria Primera A;2023;Defender;Millonarios;Colombia;11;0;0;0;0;0;0;4;0
Pablo Álvarez Lopera;21;Categoria Primera A;2023;Forward;Envigado;Colombia;3;0;0;0;0;0;0;1;0
Pablo José Rojas Cardales;32;Categoria Primera A;2023;Forward;Junior;Colombia;26;5;5;0;3;2;1;4;0
Pablo Lima Gualco;33;Categoria Primera A;2023;Midfielder;La Equidad;Uruguay;34;3;2;1;4;2;2;10;1
Pablo Nicolás Ramos Rubio;24;Categoria Primera A;2023;Midfielder;Boyacá Chicó;Colombia;3;0;0;0;0;0;0;0;0
Pablo Sebastián Bueno;33;Categoria Primera A;2023;Forward;Alianza Petrolera;Argentina;36;8;7;1;2;1;1;5;1
Pedro Antonio Bravo Landazuri;18;Categoria Primera A;2023;Midfielder;América de Cali;Colombia;2;0;0;0;0;0;0;0;0
Pedro Camilo Franco Ulloa;32;Categoria Primera A;2023;Defender;Alianza Petrolera;Colombia;44;2;1;1;0;0;0;6;0
Pier Luigi Grazziani Serrano;29;Categoria Primera A;2023;Goalkeeper;Alianza Petrolera;Colombia;15;0;0;0;0;0;0;2;0
Rafael Guillermo Bustamante Cantillo;24;Categoria Primera A;2023;Midfielder;Deportivo Cali;Colombia;16;0;0;0;1;1;0;4;0
Ramiro Alberto Brochero Vásquez;23;Categoria Primera A;2023;Forward;Millonarios;Colombia;8;0;0;0;0;0;0;1;0
Reinaldo Miguel Fontalvo Freile;24;Categoria Primera A;2023;Goalkeeper;Envigado;Colombia;0;0;0;0;0;0;0;0;0
Ricardo Luis Márquez González;25;Categoria Primera A;2023;Forward;Unión Magdalena;Colombia;31;7;4;3;3;2;1;10;1
Ricardo Rosales;22;Categoria Primera A;2023;Forward;Millonarios;Colombia;8;0;0;0;0;0;0;1;0
Robert Andrés Mejía Navarrete;23;Categoria Primera A;2023;Midfielder;Atlético Nacional;Colombia;15;0;0;0;1;1;0;3;0
Roberto Carlos Hinojosa Marín;24;Categoria Primera A;2023;Midfielder;Unión Magdalena;Colombia;16;1;1;0;1;1;0;2;0
Roger Andretty Murillo Soto;21;Categoria Primera A;2023;Forward;Deportivo Cali;Colombia;8;0;0;0;0;0;0;3;0
Rogerio Andrés Caicedo Vásquez;29;Categoria Primera A;2023;Goalkeeper;Boyacá Chicó;Colombia;33;0;0;0;0;0;0;5;1
Ronaldo Aldair Mejía Sandoval;22;Categoria Primera A;2023;Defender;Boyacá Chicó;Colombia;2;0;0;0;0;0;0;0;0
Ronaldo Luis Lora Ballestas;26;Categoria Primera A;2023;Midfielder;Unión Magdalena;Colombia;25;1;1;0;0;0;0;5;2
Royner Andrés Benítez Hernández;18;Categoria Primera A;2023;Midfielder;Rionegro Águilas;Colombia;9;0;0;0;0;0;0;1;0
Royscer Rafael Colpa Bolaño;28;Categoria Primera A;2023;Midfielder;Alianza Petrolera;Colombia;29;3;3;0;1;1;0;6;0
Rubén Darío Manjarrés Jiménez;23;Categoria Primera A;2023;Midfielder;Santa Fe;Colombia;39;1;1;0;5;5;0;11;0
Rubén Leonardo Pico Carvajal;32;Categoria Primera A;2023;Midfielder;Once Caldas;Colombia;4;0;0;0;0;0;0;2;1
Rubio César España Álvarez;19;Categoria Primera A;2023;Midfielder;Envigado;Colombia;36;3;3;0;2;0;2;7;1
Ruyery Alfonso Blanco Yus;24;Categoria Primera A;2023;Midfielder;Unión Magdalena;Colombia;6;0;0;0;0;0;0;1;0
Samir Mayo;20;Categoria Primera A;2023;Midfielder;Independiente Medellín;Colombia;1;0;0;0;0;0;0;0;0
Samuel David Asprilla Gallego;19;Categoria Primera A;2023;Defender;Millonarios;Colombia;16;1;1;0;1;1;0;2;0
Samuel Velásquez Uribe;20;Categoria Primera A;2023;Midfielder;Atlético Nacional;Colombia;13;1;1;0;1;1;0;1;0
Sander Andrés Navarro de la Cruz;20;Categoria Primera A;2023;Forward;Millonarios;Colombia;13;0;0;0;0;0;0;0;0
Santiago Andrés Mele Castanero;26;Categoria Primera A;2023;Goalkeeper;Junior;Uruguay;13;0;0;0;0;0;0;2;0
Santiago Asprilla Palacios;19;Categoria Primera A;2023;Goalkeeper;Envigado;Colombia;0;0;0;0;0;0;0;0;0
Santiago Castaño;28;Categoria Primera A;2023;Goalkeeper;Deportivo Pereira;USA;1;0;0;0;0;0;0;0;0
Santiago Cubides;23;Categoria Primera A;2023;Forward;Once Caldas;Colombia;12;0;0;0;0;0;0;1;0
Santiago Gómez Realpe;25;Categoria Primera A;2023;Midfielder;Deportivo Pasto;Colombia;0;0;0;0;0;0;0;0;0
Santiago Gutiérrez Alvear;18;Categoria Primera A;2023;Goalkeeper;Deportes Tolima;Colombia;0;0;0;0;0;0;0;0;0
Santiago Jiménez Mejía;25;Categoria Primera A;2023;Defender;Atlético Bucaramanga;Colombia;21;0;0;0;1;0;1;12;1
Santiago Londoño;28;Categoria Primera A;2023;Goalkeeper;Deportivo Pereira;Colombia;3;0;0;0;0;0;0;0;0
Santiago López De Mesa Pareja;21;Categoria Primera A;2023;Midfielder;La Equidad;Colombia;8;0;0;0;0;0;0;0;0
Santiago Mera;22;Categoria Primera A;2023;Forward;Once Caldas;Colombia;7;0;0;0;0;0;0;0;0
Santiago Múñoz;24;Categoria Primera A;2023;Forward;Once Caldas;Colombia;3;0;0;0;0;0;0;0;0
Santiago Noreña Galeano;25;Categoria Primera A;2023;Defender;Envigado;Colombia;19;0;0;0;1;1;0;11;1
Santiago Orozco Fernández;27;Categoria Primera A;2023;Midfielder;Alianza Petrolera;Colombia;42;2;2;0;1;0;1;11;1
Santiago Ruiz Rojas;26;Categoria Primera A;2023;Defender;Deportivo Pereira;Colombia;0;0;0;0;0;0;0;0;0
Santiago Stiven Cortes Castillo;23;Categoria Primera A;2023;Midfielder;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Sebastián Acosta Pineda;29;Categoria Primera A;2023;Midfielder;Alianza Petrolera;Colombia;36;7;6;1;1;1;0;6;1
Sebastián Gómez;27;Categoria Primera A;2023;Forward;Atlético Nacional;Colombia;16;0;0;0;1;0;1;4;0
Sebastián Hernández Mejía;37;Categoria Primera A;2023;Forward;Atlético Huila;Colombia;36;2;1;1;2;2;0;6;0
Sebastián José Colón Guerra;25;Categoria Primera A;2023;Midfielder;Boyacá Chicó;Colombia;20;2;2;0;1;0;1;0;0
Sebastián Rodríguez;22;Categoria Primera A;2023;Defender;Rionegro Águilas;Colombia;9;1;0;1;0;0;0;2;0
Sebastián Támara Manrrique;27;Categoria Primera A;2023;Forward;Boyacá Chicó;Colombia;45;1;0;1;8;7;1;4;0
Sebastián Viera;40;Categoria Primera A;2023;Goalkeeper;Junior;Uruguay;10;1;0;1;0;0;0;0;0
Segundo Víctor Ibarbo Guerrero;33;Categoria Primera A;2023;Forward;América de Cali;Colombia;13;3;1;2;1;1;0;2;0
Sergio Mosquera;29;Categoria Primera A;2023;Defender;Atlético Nacional;Colombia;15;0;0;0;0;0;0;1;0
Shean Paul Barbosa Gómez;19;Categoria Primera A;2023;Defender;Deportes Tolima;Colombia;4;0;0;0;0;0;0;0;0
Sherman Andrés Cárdenas Estupiñán;34;Categoria Primera A;2023;Midfielder;Once Caldas;Colombia;29;0;0;0;2;2;0;3;0
Sneyder Julián Muñoz Muñoz;31;Categoria Primera A;2023;Forward;Jaguares de Córdoba;Colombia;38;1;1;0;1;1;0;9;0
Steven Andrés Lugo Galeano;21;Categoria Primera A;2023;Defender;Atlético Bucaramanga;Colombia;1;0;0;0;0;0;0;0;0
Steven Andrés Rodríguez Ossa;25;Categoria Primera A;2023;Forward;Junior;Colombia;28;8;4;4;0;0;0;5;1
Steven David Palomeque Mosquera;23;Categoria Primera A;2023;Midfielder;Unión Magdalena;Colombia;2;0;0;0;0;0;0;0;0
Stevenson Jérez;21;Categoria Primera A;2023;Defender;Atlético Bucaramanga;Colombia;2;0;0;0;0;0;0;1;1
Stiven Vega Londoño;25;Categoria Primera A;2023;Defender;Millonarios;Colombia;25;0;0;0;0;0;0;2;0
Teófilo Antonio Gutiérrez Roncancio;38;Categoria Primera A;2023;Forward;Deportivo Cali;Colombia;25;2;2;0;2;2;0;4;1
Thomás Gutiérrez;23;Categoria Primera A;2023;Midfielder;Deportivo Pereira;Colombia;1;0;0;0;0;0;0;0;0
Tomás Andrés Díaz Carabali;18;Categoria Primera A;2023;Midfielder;Atlético Huila;Colombia;3;0;0;0;0;0;0;0;0
Tomás Ángel;20;Categoria Primera A;2023;Forward;Atlético Nacional;Colombia;23;5;3;2;1;0;1;4;0
Tomas Salazar Henao;23;Categoria Primera A;2023;Midfielder;Rionegro Águilas;Colombia;16;0;0;0;0;0;0;2;0
Vicente Prado Moreno;24;Categoria Primera A;2023;Forward;Deportivo Pasto;Colombia;9;0;0;0;0;0;0;0;0
Victor Alexis Minotta Quiñones;20;Categoria Primera A;2023;Midfielder;Atlético Huila;Colombia;1;0;0;0;0;0;0;0;0
Víctor Andrés Cabezas Vergel;26;Categoria Primera A;2023;Goalkeeper;Atlético Huila;Colombia;4;0;0;0;0;0;0;0;0
Víctor Danilo Mejía Mina;30;Categoria Primera A;2023;Midfielder;Atlético Bucaramanga;Colombia;33;0;0;0;2;2;0;12;0
Víctor Hugo Soto Azcárate;33;Categoria Primera A;2023;Goalkeeper;Boyacá Chicó;Colombia;13;0;0;0;0;0;0;1;0
Víctor Hugo Yánez Borja;24;Categoria Primera A;2023;Defender;Deportivo Pasto;Colombia;4;0;0;0;0;0;0;1;0
Victor Manuel Brid Arroyo;23;Categoria Primera A;2023;Goalkeeper;Jaguares de Córdoba;Colombia;0;0;0;0;0;0;0;0;0
Víctor Moreno;29;Categoria Primera A;2023;Midfielder;Independiente Medellín;Colombia;23;2;1;1;0;0;0;4;0
Victor Perea Hinestroza;26;Categoria Primera A;2023;Defender;Boyacá Chicó;Colombia;17;0;0;0;0;0;0;2;1
Vladimir Javier Hernández Rivero;34;Categoria Primera A;2023;Midfielder;Junior;Colombia;33;3;1;2;2;2;0;3;0
Walmer Pacheco Mejía;28;Categoria Primera A;2023;Defender;Junior;Colombia;32;0;0;0;0;0;0;9;1
Washington Jesús Ortega Olivera;28;Categoria Primera A;2023;Goalkeeper;La Equidad;Uruguay;39;0;0;0;0;0;0;7;0
Wilder Andrés Guisao Correa;32;Categoria Primera A;2023;Midfielder;Unión Magdalena;Colombia;21;2;2;0;0;0;0;4;1
Wilfrido De La Rosa Mendoza;30;Categoria Primera A;2023;Forward;Atlético Huila;Colombia;33;4;2;2;1;1;0;11;0
William Camilo Hurtado Ortíz;19;Categoria Primera A;2023;Midfielder;Envigado;Colombia;19;0;0;0;3;3;0;1;0
William David Cuesta Mosquera;30;Categoria Primera A;2023;Goalkeeper;Deportes Tolima;Colombia;10;0;0;0;0;0;0;0;0
William Omar Duarte Figueroa;28;Categoria Primera A;2023;Forward;Jaguares de Córdoba;Colombia;17;4;3;1;1;0;1;2;0
William Parra Sinisterra;28;Categoria Primera A;2023;Defender;Envigado;Colombia;10;0;0;0;0;0;0;2;0
Wilmar Alexander Cruz Moreno;30;Categoria Primera A;2023;Forward;Boyacá Chicó;Colombia;44;7;5;2;1;1;0;7;0
Wilson David Morelo López;36;Categoria Primera A;2023;Forward;Rionegro Águilas;Colombia;37;6;2;4;3;2;1;3;0
Yair Mena;23;Categoria Primera A;2023;Forward;Atlético Nacional;Colombia;6;0;0;0;0;0;0;1;0
Yairo Yesid Moreno Berrío;28;Categoria Primera A;2023;Midfielder;Independiente Medellín;Colombia;4;0;0;0;0;0;0;1;0
Yamil Jorge Gonzalo Romero;28;Categoria Primera A;2023;Forward;Unión Magdalena;Argentina;15;1;1;0;1;1;0;4;2
Yeferson Andrés Rodallega Paz;22;Categoria Primera A;2023;Defender;Envigado;Colombia;34;2;0;2;1;1;0;4;0
Yeferson Mosquera Moreno;22;Categoria Primera A;2023;Forward;Junior;Colombia;0;0;0;0;0;0;0;0;0
Yeiler Andrés Goez;24;Categoria Primera A;2023;Midfielder;Atlético Nacional;Colombia;9;0;0;0;0;0;0;1;0
Yéiler Fabián Mosquera Mosquera;21;Categoria Primera A;2023;Defender;Envigado;Colombia;1;0;0;0;0;0;0;1;0
Yeiler Valencia;19;Categoria Primera A;2023;Defender;Once Caldas;Colombia;15;1;1;0;0;0;0;4;1
Yeiner Vargas;20;Categoria Primera A;2023;Midfielder;Atlético Huila;Colombia;2;0;0;0;0;0;0;0;0
Yeison Andrés Tolosa Castro;24;Categoria Primera A;2023;Forward;Deportivo Pasto;Colombia;1;0;0;0;0;0;0;0;0
Yeison Daniel Moreno Murillo;26;Categoria Primera A;2023;Forward;Santa Fe;Colombia;27;4;0;4;1;1;0;4;0
Yeison Estiven Guzmán Gómez;25;Categoria Primera A;2023;Forward;Deportes Tolima;Colombia;36;7;3;4;3;3;0;4;0
Yeison Suárez;26;Categoria Primera A;2023;Defender;Deportivo Pereira;Colombia;28;1;1;0;2;2;0;6;0
Yerson Candelo;31;Categoria Primera A;2023;Midfielder;Atlético Nacional;Colombia;19;1;0;1;3;2;1;3;1
Yesid Alberto Díaz Montero;26;Categoria Primera A;2023;Midfielder;La Equidad;Colombia;22;0;0;0;0;0;0;4;0
Yesus Segundo Cabrera Ramírez;33;Categoria Primera A;2023;Midfielder;Deportivo Pereira;Colombia;8;0;0;0;0;0;0;1;0
Yhojan Iván Arenas Valbuena;26;Categoria Primera A;2023;Midfielder;Envigado;Colombia;3;0;0;0;1;0;1;1;0
Yhorman David Hurtado Torres;26;Categoria Primera A;2023;Midfielder;Deportes Tolima;Colombia;31;1;1;0;1;1;0;5;0
Yilber Arboleda Quiñones;24;Categoria Primera A;2023;Midfielder;Jaguares de Córdoba;Colombia;27;1;1;0;0;0;0;1;1
Yilmar Velásquez;24;Categoria Primera A;2023;Defender;Santa Fe;Colombia;23;1;1;0;0;0;0;7;0
Yilmar Zamir Celedón Salas;23;Categoria Primera A;2023;Midfielder;Envigado;Colombia;19;0;0;0;0;0;0;7;0
Yilson Mosquera;22;Categoria Primera A;2023;Midfielder;Envigado;Colombia;25;0;0;0;0;0;0;4;0
Yilson Rosales;22;Categoria Primera A;2023;Defender;Deportivo Pasto;Colombia;23;1;1;0;0;0;0;2;0
Yimmi Andrés Congo Caicedo;25;Categoria Primera A;2023;Midfielder;Deportivo Pereira;Colombia;21;0;0;0;1;1;0;4;0
Yimy Andrés Gómez Palacio;24;Categoria Primera A;2023;Goalkeeper;Independiente Medellín;Colombia;1;0;0;0;0;0;0;1;0
Yohan Eduardo Cumana Hernández;27;Categoria Primera A;2023;Forward;Once Caldas;Venezuela;3;0;0;0;0;0;0;0;0
Yoiver González Mosquera;33;Categoria Primera A;2023;Defender;La Equidad;Equatorial Guinea;17;0;0;0;0;0;0;3;0
Yoni Alejandro Mosquera Palacio;21;Categoria Primera A;2023;Defender;Rionegro Águilas;Colombia;1;0;0;0;0;0;0;0;0
Yosimarc Torres;24;Categoria Primera A;2023;Defender;Deportivo Pasto;Colombia;25;0;0;0;0;0;0;4;0
Yuber Mosquera;39;Categoria Primera A;2023;Defender;Atlético Huila;Colombia;9;0;0;0;0;0;0;1;0
Yuber Quiñones;21;Categoria Primera A;2023;Forward;Millonarios;Colombia;16;1;0;1;2;1;1;0;0
Yulián Gómez;26;Categoria Primera A;2023;Defender;Independiente Medellín;Colombia;31;0;0;0;0;0;0;3;0
