full_name;age;league;season;position;Current Club;nationality;appearances_overall;goals_overall;goals_home;goals_away;assists_overall;assists_home;assists_away;yellow_cards_overall;red_cards_overall
Ederson Moreno Ramírez;28;Categoria Primera A;2018;Midfielder;Deportivo Pasto;Colombia;15;1;1;0;1;0;1;3;1
Edgar Mauricio Gómez Sánchez;28;Categoria Primera A;2018;Defender;Rionegro Águilas;Colombia;36;3;2;1;4;4;0;4;0
Edinson Manuel Palomino Marrugo;36;Categoria Primera A;2018;Midfielder;Deportivo Pasto;Colombia;3;0;0;0;0;0;0;0;0
Edison Alexánder López Gil;22;Categoria Primera A;2018;Midfielder;Envigado;Colombia;0;0;0;0;0;0;0;0;0
Edison Toloza Colorado;38;Categoria Primera A;2018;Forward;Rionegro Águilas;Colombia;32;6;5;1;3;3;0;7;0
Edisson Restrepo;25;Categoria Primera A;2018;Defender;Leones;Colombia;36;0;0;0;0;0;0;4;0
Edson Omar Vásquez Ortega;33;Categoria Primera A;2018;Midfielder;Rionegro Águilas;Colombia;27;0;0;0;3;1;2;6;0
Eduar Hernán Caicedo Solís;27;Categoria Primera A;2018;Defender;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Eduard Andrés Atuesta Velasco;25;Categoria Primera A;2018;Midfielder;Independiente Medellín;Colombia;1;0;0;0;0;0;0;0;0
Eduard David Banguero Ramos;21;Categoria Primera A;2018;Defender;Boyacá Chicó;Colombia;1;0;0;0;0;0;0;0;0
Eduardo Antonio Montenegro Zúñiga;23;Categoria Primera A;2018;Midfielder;Envigado;Colombia;2;0;0;0;0;0;0;0;0
Edwar Manuel López Gomez;27;Categoria Primera A;2018;Forward;Atlético Huila;Colombia;36;13;7;6;2;2;0;6;1
Edwin Alberto Herrera Hernandez;24;Categoria Primera A;2018;Forward;Santa Fe;Colombia;14;0;0;0;0;0;0;3;1
Edwin Alexis Velasco Uzuriaga;30;Categoria Primera A;2018;Defender;Once Caldas;Colombia;20;1;0;1;0;0;0;3;0
Edwin Andrés Torres Palacios;24;Categoria Primera A;2018;Midfielder;Alianza Petrolera;Colombia;2;0;0;0;0;0;0;1;0
Edwin Ernesto Ávila Peñaranda;35;Categoria Primera A;2018;Defender;Jaguares de Córdoba;Colombia;15;0;0;0;0;0;0;4;0
Edwin Ronaldo Ariza Cabezas;24;Categoria Primera A;2018;Midfielder;Alianza Petrolera;Colombia;1;0;0;0;0;0;0;0;0
Edwin Ronaldo Tavera Contreras;27;Categoria Primera A;2018;Midfielder;Atlético Huila;Colombia;35;0;0;0;4;2;2;8;1
Efraín Cortés Grueso;38;Categoria Primera A;2018;Defender;Patriotas Boyacá;Colombia;2;0;0;0;0;0;0;0;0
Efraín Navarro Guerrero;23;Categoria Primera A;2018;Defender;Atlético Bucaramanga;Colombia;1;0;0;0;0;0;0;0;0
Elacio José Córdoba Mosquera;28;Categoria Primera A;2018;Defender;Atlético Huila;Colombia;24;0;0;0;2;2;0;13;1
Eliécer Espinosa Calvo;26;Categoria Primera A;2018;Forward;Leones;Colombia;6;0;0;0;0;0;0;0;0
Eliser Evangelista Quiñónes Tenorio;33;Categoria Primera A;2018;Midfielder;Millonarios;Colombia;24;1;0;1;0;0;0;2;0
Elkin Blanco Rivas;33;Categoria Primera A;2018;Midfielder;América de Cali;Colombia;12;0;0;0;0;0;0;3;0
Elvis David Mosquera Valdés;31;Categoria Primera A;2018;Defender;Independiente Medellín;Colombia;34;0;0;0;4;4;0;3;0
Elvis Javier González Herrera;40;Categoria Primera A;2018;Defender;Jaguares de Córdoba;Colombia;17;0;0;0;1;1;0;2;0
Elvis Perlaza;33;Categoria Primera A;2018;Defender;Independiente Medellín;Colombia;43;0;0;0;5;3;2;18;3
Enrique Carlos Serje Orozco;26;Categoria Primera A;2018;Midfielder;Junior;Colombia;6;0;0;0;0;0;0;4;0
Erick Andrés Palacios Álvarez;26;Categoria Primera A;2018;Midfielder;Alianza Petrolera;Colombia;0;0;0;0;0;0;0;0;0
Ernesto Exequiel Hernández Oncina;37;Categoria Primera A;2018;Goalkeeper;Deportivo Pasto;Uruguay;14;0;0;0;0;0;0;1;0
Esneyder Mena Perea;24;Categoria Primera A;2018;Forward;Patriotas Boyacá;Colombia;8;0;0;0;0;0;0;0;0
Esteban Armando Ruiz Molina;25;Categoria Primera A;2018;Goalkeeper;La Equidad;Colombia;8;0;0;0;0;0;0;0;0
Esteban Orozco Toro;23;Categoria Primera A;2018;Defender;Rionegro Águilas;Colombia;7;1;0;1;0;0;0;0;0
Estéfano Arango González;28;Categoria Primera A;2018;Midfielder;Rionegro Águilas;Colombia;13;1;1;0;2;0;2;1;1
Etilso José Martínez Palacio;22;Categoria Primera A;2018;Midfielder;Patriotas Boyacá;Colombia;0;0;0;0;0;0;0;0;0
Ever Valencia;25;Categoria Primera A;2018;Midfielder;Independiente Medellín;Colombia;11;0;0;0;0;0;0;3;0
Exequiel Emanuel Benavídez;33;Categoria Primera A;2018;Midfielder;Patriotas Boyacá;Argentina;29;0;0;0;0;0;0;6;0
Ezequiel Palomeque Mena;29;Categoria Primera A;2018;Defender;Deportivo Cali;Colombia;24;2;1;1;0;0;0;8;1
Faber Cañaveral Rentería;34;Categoria Primera A;2018;Midfielder;Once Caldas;Colombia;7;0;0;0;0;0;0;0;0
Fabián Alexis Viáfara Alarcón;30;Categoria Primera A;2018;Defender;Rionegro Águilas;Colombia;12;0;0;0;1;1;0;0;0
Fabián Andrés Vargas Rivera;42;Categoria Primera A;2018;Midfielder;La Equidad;Colombia;12;0;0;0;0;0;0;4;0
Fabián Héctor Sambueza;34;Categoria Primera A;2018;Midfielder;Junior;Argentina;22;2;1;1;3;2;1;4;0
Fábio Darío Rodríguez Mejía;36;Categoria Primera A;2018;Defender;Atlético Bucaramanga;Colombia;27;0;0;0;3;2;1;10;0
Fabio Enrique Castillo Choco;32;Categoria Primera A;2018;Defender;Jaguares de Córdoba;Colombia;30;0;0;0;2;2;0;3;1
Facundo Jeremías Guichón Sisto;31;Categoria Primera A;2018;Midfielder;Santa Fe;Uruguay;16;2;1;1;4;1;3;6;1
Fáiner Torijano Cano;34;Categoria Primera A;2018;Defender;Deportes Tolima;Colombia;27;0;0;0;0;0;0;8;2
Federico Arbeláez Ocampo;25;Categoria Primera A;2018;Defender;Patriotas Boyacá;Colombia;29;1;1;0;2;1;1;6;1
Felipe Acosta Bayer;28;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Colombia;8;2;2;0;0;0;0;1;0
Felipe Aguilar Mendoza;29;Categoria Primera A;2018;Defender;Atlético Nacional;Colombia;29;0;0;0;1;0;1;7;0
Felipe Banguero Millán;33;Categoria Primera A;2018;Defender;Millonarios;Colombia;32;0;0;0;0;0;0;10;0
Felipe Jaramillo Velásquez;26;Categoria Primera A;2018;Midfielder;Leones;Colombia;36;0;0;0;1;1;0;14;0
Felipe Ponce Ramírez;34;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Mexico;27;4;3;1;2;2;0;7;2
Félix Andrés Micolta Micolta;32;Categoria Primera A;2018;Midfielder;América de Cali;Colombia;9;1;1;0;0;0;0;2;0
Félix Antonio García Ibargüen;38;Categoria Primera A;2018;Defender;Boyacá Chicó;Colombia;10;0;0;0;0;0;0;8;1
Fernando Luis Aristeguieta de Luca;30;Categoria Primera A;2018;Forward;América de Cali;Venezuela;15;5;3;2;1;0;1;4;0
Fernando Monetti;33;Categoria Primera A;2018;Goalkeeper;Atlético Nacional;Argentina;25;0;0;0;0;0;0;7;1
Fernei David Ibargüen Asprilla;29;Categoria Primera A;2018;Defender;Rionegro Águilas;Colombia;12;1;1;0;0;0;0;4;1
Francisco Javier García Brítez;33;Categoria Primera A;2018;Forward;Leones;Paraguay;8;0;0;0;0;0;0;0;0
Francisco Javier Rodríguez Ibarra;35;Categoria Primera A;2018;Midfielder;Rionegro Águilas;Colombia;34;1;0;1;1;0;1;14;0
Franco Emanuel Bolo;28;Categoria Primera A;2018;Forward;Atlético Huila;Argentina;6;1;1;0;1;0;1;1;0
Franco Faustino Arizala Hurtado;36;Categoria Primera A;2018;Forward;Atlético Bucaramanga;Colombia;12;3;2;1;1;1;0;2;0
Freddy Alexander Flórez Carrillo;29;Categoria Primera A;2018;Midfielder;Alianza Petrolera;Colombia;31;1;1;0;1;1;0;15;0
Fredy Hinestroza Arias;32;Categoria Primera A;2018;Midfielder;Rionegro Águilas;Colombia;38;3;1;2;5;3;2;13;2
Freyn Macleyn Figueroa Roa;24;Categoria Primera A;2018;Midfielder;Atlético Huila;Venezuela;14;0;0;0;0;0;0;0;0
Gabriel Agustín Hauche;35;Categoria Primera A;2018;Forward;Millonarios;Argentina;17;2;2;0;0;0;0;2;0
Gabriel Eduardo Díaz Rico;26;Categoria Primera A;2018;Defender;Independiente Medellín;Colombia;1;0;0;0;0;0;0;1;0
Gabriel Enrique Gómez Girón;38;Categoria Primera A;2018;Midfielder;Atlético Bucaramanga;Panama;26;1;1;0;1;0;1;14;0
Gabriel Rafael Fuentes Gómez;25;Categoria Primera A;2018;Defender;Junior;Colombia;21;1;1;0;0;0;0;8;1
Gastón Andrés Javier Cellerino Grasso;36;Categoria Primera A;2018;Forward;Deportivo Pasto;Argentina;9;2;1;1;0;0;0;3;1
Geimer Romir Balanta Echeverry;29;Categoria Primera A;2018;Forward;América de Cali;Colombia;7;0;0;0;0;0;0;0;0
Geisson Perea;31;Categoria Primera A;2018;Defender;Once Caldas;Colombia;26;0;0;0;1;0;1;6;0
George Saunders;33;Categoria Primera A;2018;Midfielder;Envigado;England;15;0;0;0;0;0;0;7;1
Geovanni Banguera Delgado;26;Categoria Primera A;2018;Goalkeeper;Atlético Huila;Colombia;37;0;0;0;0;0;0;4;0
Germán Andrés Gutiérrez Henao;32;Categoria Primera A;2018;Defender;Junior;Colombia;22;0;0;0;2;0;2;5;0
Germán Cano;34;Categoria Primera A;2018;Forward;Independiente Medellín;Argentina;47;32;18;14;3;0;3;8;0
Gerson Alexander Navarro Bernal;27;Categoria Primera A;2018;Defender;Boyacá Chicó;Colombia;8;0;0;0;0;0;0;0;0
Gilberto García Olarte;35;Categoria Primera A;2018;Defender;Deportivo Pasto;Colombia;33;3;1;2;3;3;0;7;0
Giovanny Martínez Cortés;33;Categoria Primera A;2018;Midfielder;Deportivo Pasto;Colombia;16;0;0;0;0;0;0;3;0
Gonzalo Pablo Castellani;35;Categoria Primera A;2018;Midfielder;Atlético Nacional;Argentina;36;1;1;0;2;2;0;11;0
Guillermo Tegüé;22;Categoria Primera A;2018;Defender;Independiente Medellín;Colombia;0;0;0;0;0;0;0;0;0
Gustavo Adolfo Carvajal Gómez;22;Categoria Primera A;2018;Midfielder;América de Cali;Colombia;13;0;0;0;0;0;0;5;0
Gustavo Adolfo Torres Grueso;26;Categoria Primera A;2018;Midfielder;Atlético Nacional;Colombia;18;7;4;3;1;0;1;4;1
Hadier Borja Aguilar;25;Categoria Primera A;2018;Forward;Atlético Nacional;Colombia;1;0;0;0;0;0;0;1;0
Hansel Orlando Zapata Zape;27;Categoria Primera A;2018;Forward;La Equidad;Colombia;35;4;2;2;7;3;4;4;1
Hanyer Luis Mosquera Córdoba;35;Categoria Primera A;2018;Defender;Rionegro Águilas;Colombia;23;0;0;0;1;0;1;7;1
Harlin José Suárez Torres;28;Categoria Primera A;2018;Midfielder;Atlético Huila;Colombia;21;0;0;0;0;0;0;2;0
Harold Andrés Gómez Muñoz;30;Categoria Primera A;2018;Defender;Atlético Bucaramanga;Colombia;34;1;1;0;3;2;1;9;0
Harold Andrés Rivera Chavarro;29;Categoria Primera A;2018;Midfielder;Alianza Petrolera;Colombia;13;2;2;0;1;1;0;6;0
Harrison Arley Mojica Betancourt;29;Categoria Primera A;2018;Forward;Atlético Bucaramanga;Colombia;9;0;0;0;0;0;0;3;1
Harrison Javier Canchimbo Carabalí;31;Categoria Primera A;2018;Defender;América de Cali;Colombia;3;0;0;0;0;0;0;1;0
Hárrison Steve Henao Hurtado;35;Categoria Primera A;2018;Midfielder;Alianza Petrolera;Colombia;20;0;0;0;0;0;0;8;1
Hayen Santiago Palacios Sánchez;23;Categoria Primera A;2018;Forward;Atlético Nacional;Colombia;8;1;1;0;1;1;0;1;0
Héctor Andrés Quiñónes Cortés;30;Categoria Primera A;2018;Defender;América de Cali;Colombia;2;0;0;0;0;0;0;0;0
Héctor Antonio Urrego Hurtado;29;Categoria Primera A;2018;Defender;Santa Fe;Colombia;18;3;3;0;2;1;1;4;1
Helibelton Palacios;29;Categoria Primera A;2018;Defender;Atlético Nacional;Colombia;35;1;1;0;3;2;1;2;0
Henry Alcides Pernía Almao;31;Categoria Primera A;2018;Defender;Atlético Bucaramanga;Venezuela;5;0;0;0;0;0;0;1;0
Henry Andrés Rojas Delgado;35;Categoria Primera A;2018;Midfielder;Millonarios;Colombia;17;1;1;0;1;0;1;3;0
Henry Matías Mier Codina;32;Categoria Primera A;2018;Midfielder;La Equidad;Uruguay;27;1;0;1;2;2;0;4;0
Hernán Daniel Rivero;29;Categoria Primera A;2018;Forward;Deportivo Pasto;Argentina;4;0;0;0;0;0;0;0;0
Hernán Darío Burbano;34;Categoria Primera A;2018;Midfielder;Santa Fe;Colombia;6;0;0;0;0;0;0;0;0
Hernán Darío Hernández Huepa;22;Categoria Primera A;2018;Midfielder;Atlético Huila;Colombia;2;0;0;0;0;0;0;1;0
Hernán Dario Márquez Pardo;24;Categoria Primera A;2018;Defender;Junior;Colombia;0;0;0;0;0;0;0;0;0
Hernán Enrique Pertúz Ortega;33;Categoria Primera A;2018;Defender;Independiente Medellín;Colombia;39;1;1;0;3;2;1;3;0
Hugo Enrique Daza Parra;24;Categoria Primera A;2018;Defender;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Humberto José Acevedo Serrano;25;Categoria Primera A;2018;Goalkeeper;Deportivo Cali;Colombia;0;0;0;0;0;0;0;0;0
Humberto Segundo Osorio Botello;34;Categoria Primera A;2018;Forward;Rionegro Águilas;Colombia;33;13;8;5;1;1;0;4;0
Israel Alba Marín;27;Categoria Primera A;2018;Defender;Once Caldas;Colombia;13;1;0;1;0;0;0;3;0
Iván Andrés Rojas Vásquez;25;Categoria Primera A;2018;Midfielder;Envigado;Colombia;32;1;0;1;0;0;0;7;0
Iván Angulo;23;Categoria Primera A;2018;Midfielder;Envigado;Colombia;21;2;2;0;3;2;1;1;0
Iván David Rivas Mendoza;34;Categoria Primera A;2018;Midfielder;Junior;Colombia;28;11;7;4;1;0;1;2;0
Iván Ibañez;23;Categoria Primera A;2018;Forward;Deportivo Cali;Colombia;0;0;0;0;0;0;0;0;0
Jackson David Montaño Palacios;29;Categoria Primera A;2018;Defender;Alianza Petrolera;Colombia;1;0;0;0;0;0;0;0;0
Jáder Obrian;27;Categoria Primera A;2018;Forward;Deportes Tolima;Colombia;5;0;0;0;0;0;0;0;0
Jader Valencia;22;Categoria Primera A;2018;Forward;Millonarios;Colombia;2;0;0;0;0;0;0;0;0
Jáider Alfonso Riquett Molina;32;Categoria Primera A;2018;Defender;La Equidad;Colombia;33;0;0;0;0;0;0;10;1
Jaime Ayala Jain;31;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Mexico;14;0;0;0;1;0;1;5;0
Jair Ulices Palacios Silva;32;Categoria Primera A;2018;Defender;Millonarios;Colombia;21;0;0;0;0;0;0;11;1
Jairo Gabriel Molina Ospino;29;Categoria Primera A;2018;Forward;Deportivo Pasto;Colombia;11;0;0;0;1;0;1;1;0
James Amilkar Sánchez Altamiranda;34;Categoria Primera A;2018;Defender;Junior;Colombia;29;3;2;1;3;2;1;6;0
James José Aguirre Hernández;30;Categoria Primera A;2018;Goalkeeper;Atlético Bucaramanga;Colombia;22;0;0;0;0;0;0;2;0
Jaminthon Grueso Micolta;23;Categoria Primera A;2018;Forward;Boyacá Chicó;Colombia;2;0;0;0;0;0;0;0;0
Jaminton Leandro Campaz;22;Categoria Primera A;2018;Midfielder;Deportes Tolima;Colombia;0;0;0;0;0;0;0;0;0
Janeiler Rivas Palacios;34;Categoria Primera A;2018;Defender;Millonarios;Colombia;11;1;0;1;0;0;0;2;0
Jarlan Barrera;26;Categoria Primera A;2018;Midfielder;Junior;Colombia;37;7;5;2;8;6;2;9;0
Javier Calle Estrada;31;Categoria Primera A;2018;Midfielder;Independiente Medellín;Colombia;14;0;0;0;1;1;0;2;0
Javier Junior Barrios De Armas;24;Categoria Primera A;2018;Midfielder;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Javier López Rodríguez;33;Categoria Primera A;2018;Defender;Santa Fe;Colombia;21;0;0;0;1;0;1;6;2
Jean Carlos Becerra Cuello;29;Categoria Primera A;2018;Midfielder;Atlético Huila;Colombia;3;0;0;0;0;0;0;1;0
Jean Carlos Blanco Becerra;30;Categoria Primera A;2018;Forward;Independiente Medellín;Colombia;8;1;0;1;0;0;0;1;0
Jean Carlos Pestaña Hernández;25;Categoria Primera A;2018;Midfielder;Atlético Huila;Colombia;16;0;0;0;0;0;0;5;0
Jefersson Justino Martínez Valverde;29;Categoria Primera A;2018;Goalkeeper;Envigado;Colombia;12;0;0;0;0;0;0;1;0
Jefferson Cuero Castro;34;Categoria Primera A;2018;Forward;América de Cali;Colombia;21;1;0;1;0;0;0;4;1
Jefferson David Valdeblanquez Rico;24;Categoria Primera A;2018;Midfielder;Rionegro Águilas;Colombia;0;0;0;0;0;0;0;0;0
Jefferson Jailer Torres Torres;25;Categoria Primera A;2018;Midfielder;Atlético Bucaramanga;Colombia;7;0;0;0;0;0;0;3;0
Jefferson José Gómez Genes;26;Categoria Primera A;2018;Defender;Junior;Colombia;9;0;0;0;0;0;0;1;0
Jeison Andrés Angulo Trujillo;26;Categoria Primera A;2018;Defender;Deportivo Cali;Colombia;22;1;1;0;0;0;0;5;0
Jeison Estiven Quiñónes Botina;25;Categoria Primera A;2018;Defender;Atlético Bucaramanga;Colombia;10;0;0;0;0;0;0;2;0
Jeison Medina Escobar;27;Categoria Primera A;2018;Forward;Leones;Colombia;18;2;1;1;2;1;1;0;0
Jeison Steven Lucumí Mina;27;Categoria Primera A;2018;Midfielder;Atlético Nacional;Colombia;36;4;1;3;3;2;1;11;1
Jeison Stiven Truque Lucumí;23;Categoria Primera A;2018;Goalkeeper;Once Caldas;Colombia;0;0;0;0;0;0;0;0;0
Jeisson Andrés Palacios Murillo;28;Categoria Primera A;2018;Defender;Atlético Bucaramanga;Colombia;4;0;0;0;0;0;0;1;1
Jerson Andrés Malagón Piracún;29;Categoria Primera A;2018;Defender;Patriotas Boyacá;Colombia;37;0;0;0;1;1;0;6;1
Jesús David Marimón Báez;24;Categoria Primera A;2018;Midfielder;Once Caldas;Colombia;6;0;0;0;0;0;0;1;0
Jesús David Murillo;28;Categoria Primera A;2018;Defender;Independiente Medellín;Colombia;44;2;1;1;3;0;3;13;0
Jesús David Murillo León;29;Categoria Primera A;2018;Defender;Junior;Colombia;23;0;0;0;1;0;1;4;0
Jesús David Rivas Hernández;25;Categoria Primera A;2018;Forward;Rionegro Águilas;Colombia;1;0;0;0;0;0;0;0;0
Jesús Steven Murillo León;29;Categoria Primera A;2018;Defender;Alianza Petrolera;Colombia;3;0;0;0;0;0;0;0;0
Jhan Carlos Mora Meza;25;Categoria Primera A;2018;Forward;Boyacá Chicó;Colombia;10;0;0;0;0;0;0;4;0
Jherson Enrique Córdoba Ospina;34;Categoria Primera A;2018;Midfielder;Leones;Colombia;12;0;0;0;0;0;0;6;0
Jhoan Sebastián Ayala Sanabria;26;Categoria Primera A;2018;Midfielder;Millonarios;Colombia;1;0;0;0;0;0;0;1;0
Jhoan Stiven Mina Peña;27;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Colombia;1;0;0;0;0;0;0;0;0
Jhohann Sebastián Yabur Perea;23;Categoria Primera A;2018;Midfielder;Atlético Nacional;Colombia;0;0;0;0;0;0;0;0;0
Jhon Alexander Cano Angulo;39;Categoria Primera A;2018;Defender;La Equidad;Colombia;12;0;0;0;0;0;0;1;0
Jhon Anderson Peña Peña;24;Categoria Primera A;2018;Defender;Boyacá Chicó;Colombia;2;0;0;0;0;0;0;1;0
Jhon Arboleda Valencia;28;Categoria Primera A;2018;Forward;Boyacá Chicó;Colombia;18;0;0;0;2;1;1;4;1
Jhon Duque;30;Categoria Primera A;2018;Midfielder;Millonarios;Colombia;25;1;0;1;0;0;0;8;1
Jhon Edwar González Zúñiga;27;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Venezuela;14;0;0;0;0;0;0;7;0
Jhon Fredy Pérez Lizarazo;34;Categoria Primera A;2018;Midfielder;Atlético Bucaramanga;Colombia;34;6;2;4;5;3;2;6;1
Jhon Jairo Velásquez Turga;27;Categoria Primera A;2018;Midfielder;Patriotas Boyacá;Colombia;15;1;0;1;1;1;0;4;0
Jhon Janer Lucumí Bonilla;24;Categoria Primera A;2018;Defender;Deportivo Cali;Colombia;18;0;0;0;0;0;0;1;0
Jhon Stiven Mondragón Dosman;27;Categoria Primera A;2018;Defender;Leones;Colombia;3;0;0;0;0;0;0;0;0
Jhonatan Segundo Pérez Fernández;33;Categoria Primera A;2018;Defender;América de Cali;Colombia;31;2;1;1;5;3;2;9;0
Jhonny Acosta Zamora;39;Categoria Primera A;2018;Defender;Rionegro Águilas;Costa Rica;15;0;0;0;0;0;0;5;0
Jhonny Vásquez;35;Categoria Primera A;2018;Midfielder;Rionegro Águilas;Colombia;27;1;1;0;0;0;0;8;0
Jhony Moisés Cano Barrios;33;Categoria Primera A;2018;Forward;Jaguares de Córdoba;Colombia;14;2;1;1;1;0;1;0;0
Jimmy Valoyes Córdoba;35;Categoria Primera A;2018;Defender;Deportivo Pasto;Colombia;13;0;0;0;0;0;0;3;2
Joel Alberto Silva Estigarribia;33;Categoria Primera A;2018;Goalkeeper;Deportes Tolima;Paraguay;9;0;0;0;0;0;0;0;0
Johan Bocanegra;23;Categoria Primera A;2018;Midfielder;Junior;Colombia;5;0;0;0;0;0;0;0;0
Johan Camilo Caballero Cristancho;24;Categoria Primera A;2018;Forward;Atlético Bucaramanga;Colombia;29;1;1;0;2;0;2;4;0
Johan Eduardo Jiménez Moreno;24;Categoria Primera A;2018;Forward;Rionegro Águilas;Colombia;5;0;0;0;0;0;0;0;0
Johan Stiven Carbonero Balanta;23;Categoria Primera A;2018;Forward;Once Caldas;Colombia;26;0;0;0;2;1;1;4;0
Johan Wallens Otálvaro;30;Categoria Primera A;2018;Goalkeeper;Deportivo Cali;Colombia;0;0;0;0;0;0;0;0;0
John Edison García Zabala;33;Categoria Primera A;2018;Defender;La Equidad;Colombia;29;2;2;0;0;0;0;6;0
John Edison Hernández Montoya;36;Categoria Primera A;2018;Midfielder;Deportivo Pasto;Colombia;16;0;0;0;0;0;0;2;0
John Edison Mosquera Rebolledo;32;Categoria Primera A;2018;Midfielder;Deportivo Cali;Colombia;30;4;3;1;3;2;1;8;3
John Fredy Pajoy Ortíz;33;Categoria Primera A;2018;Forward;Santa Fe;Colombia;14;2;1;1;5;5;0;5;0
John Henry Sánchez Valencia;27;Categoria Primera A;2018;Midfielder;Leones;Colombia;38;1;1;0;5;2;3;2;0
John Jairo Lozano Castaño;38;Categoria Primera A;2018;Defender;Atlético Huila;Colombia;4;0;0;0;0;0;0;0;0
John Misael Riascos Silva;31;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Colombia;18;5;5;0;1;1;0;2;0
John Quiñones Saya;22;Categoria Primera A;2018;Midfielder;América de Cali;Colombia;12;2;2;0;1;0;1;1;0
John Steven Rivera Murillo;30;Categoria Primera A;2018;Midfielder;Jaguares de Córdoba;Colombia;2;0;0;0;0;0;0;0;0
John Visman Meneses Martínez;38;Categoria Primera A;2018;Goalkeeper;América de Cali;Colombia;4;0;0;0;0;0;0;2;0
Johnatan Estrada Campillo;39;Categoria Primera A;2018;Midfielder;Atlético Bucaramanga;Colombia;0;0;0;0;0;0;0;0;0
Jonatan Daniel Alvez Sagar;34;Categoria Primera A;2018;Forward;Junior;Uruguay;17;1;1;0;2;2;0;1;0
Jonathan Antonio Palacios Lucas;30;Categoria Primera A;2018;Forward;Patriotas Boyacá;Colombia;2;0;0;0;0;0;0;0;0
Jonathan Ávila Martínez;30;Categoria Primera A;2018;Defender;Junior;Colombia;24;0;0;0;0;0;0;10;0
Jonathan Capacho Zambrano;24;Categoria Primera A;2018;Forward;Atlético Bucaramanga;Colombia;1;0;0;0;0;0;0;0;0
Jonathan Daniel Barboza Bonilla;31;Categoria Primera A;2018;Midfielder;Independiente Medellín;Uruguay;7;0;0;0;0;0;0;1;0
Jonathan Herrera Baquero;26;Categoria Primera A;2018;Midfielder;Santa Fe;Colombia;8;0;0;0;0;0;0;1;0
Jonathan Lopera Jiménez;35;Categoria Primera A;2018;Defender;Deportivo Pasto;Colombia;13;0;0;0;1;0;1;2;0
Jonathan Marulanda Vásquez;26;Categoria Primera A;2018;Defender;Leones;Colombia;13;1;1;0;1;0;1;3;0
Jonny Ferney Mosquera Mena;31;Categoria Primera A;2018;Midfielder;América de Cali;Colombia;18;0;0;0;0;0;0;11;2
Jordy Monroy;26;Categoria Primera A;2018;Defender;Boyacá Chicó;Colombia;28;0;0;0;1;1;0;7;0
Jorge Andrés Aguirre Restrepo;35;Categoria Primera A;2018;Forward;Santa Fe;Colombia;7;0;0;0;1;0;1;1;0
Jorge Andrés Segura Portocarrero;25;Categoria Primera A;2018;Defender;Independiente Medellín;Colombia;26;0;0;0;0;0;0;6;1
Jorge Arias;29;Categoria Primera A;2018;Defender;Junior;Colombia;11;1;0;1;0;0;0;5;1
Jorge Cardona;23;Categoria Primera A;2018;Midfielder;Once Caldas;Colombia;0;0;0;0;0;0;0;0;0
Jorge Luis Ramos Sánchez;29;Categoria Primera A;2018;Forward;Deportes Tolima;Colombia;28;1;1;0;2;1;1;1;0
Jorge Marsiglia;23;Categoria Primera A;2018;Defender;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Jorge Orlando Suárez Sánchez;24;Categoria Primera A;2018;Forward;Alianza Petrolera;Colombia;9;1;0;1;0;0;0;0;0
Jorman David Campuzano Puentes;26;Categoria Primera A;2018;Midfielder;Atlético Nacional;Colombia;32;0;0;0;1;0;1;14;0
José Carlos Muñoz Mejía;28;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Colombia;7;0;0;0;0;0;0;0;0
José Daniel Quiñónes Olave;28;Categoria Primera A;2018;Defender;Deportes Tolima;Colombia;1;0;0;0;0;0;0;0;0
José David Guzmán Pinzón;24;Categoria Primera A;2018;Midfielder;Patriotas Boyacá;Colombia;0;0;0;0;0;0;0;0;0
José David Leudo Romaña;28;Categoria Primera A;2018;Midfielder;Atlético Huila;Colombia;16;0;0;0;0;0;0;5;0
José David Lloreda Guevara;28;Categoria Primera A;2018;Forward;Deportes Tolima;Colombia;0;0;0;0;0;0;0;0;0
José David Moya Rojas;30;Categoria Primera A;2018;Defender;Santa Fe;Colombia;17;2;2;0;1;0;1;6;0
José Enrique Martínez Correa;22;Categoria Primera A;2018;Defender;Junior;Colombia;0;0;0;0;0;0;0;0;0
José Érik Correa Villero;30;Categoria Primera A;2018;Forward;Deportes Tolima;Colombia;14;1;1;0;0;0;0;0;0
José Fernando Cuadrado Romero;37;Categoria Primera A;2018;Goalkeeper;Once Caldas;Colombia;38;0;0;0;0;0;0;9;0
José Gustavo Sand;42;Categoria Primera A;2018;Forward;Deportivo Cali;Argentina;31;11;9;2;3;3;0;7;0
José Huber Escobar Giraldo;34;Categoria Primera A;2018;Goalkeeper;Jaguares de Córdoba;Colombia;21;0;0;0;0;0;0;4;0
José Iván Vélez Castillo;38;Categoria Primera A;2018;Defender;América de Cali;Colombia;10;0;0;0;0;0;0;2;0
