full_name;age;league;season;position;Current Club;nationality;appearances_overall;goals_overall;goals_home;goals_away;assists_overall;assists_home;assists_away;yellow_cards_overall;red_cards_overall
Andrés Sarmiento;24;Categoria Primera A;2020;Forward;Alianza Petrolera;Colombia;12;2;2;0;2;1;1;0;0
Andrey Estupiñán Quiñones;28;Categoria Primera A;2020;Midfielder;Deportes Tolima;Colombia;19;6;3;3;2;0;2;3;0
Ángelo Rodríguez;33;Categoria Primera A;2020;Forward;Deportivo Cali;Colombia;17;5;2;3;3;2;1;2;0
Anthony Chelín Uribe Francia;31;Categoria Primera A;2020;Forward;Rionegro Águilas;Venezuela;8;1;1;0;2;0;2;2;0
Arley Bonilla Micolta;28;Categoria Primera A;2020;Midfielder;Patriotas Boyacá;Colombia;5;1;1;0;0;0;0;0;0
Auli Alexander Oliveros Estrada;21;Categoria Primera A;2020;Midfielder;Cúcuta Deportivo;Colombia;10;0;0;0;0;0;0;0;0
Ayron Del Valle Rodríguez;33;Categoria Primera A;2020;Forward;Millonarios;Colombia;20;7;5;2;2;0;2;1;0
Baldomero Perlaza Perlaza;30;Categoria Primera A;2020;Midfielder;Atlético Nacional;Colombia;19;2;2;0;1;0;1;3;0
Bernaldo Antonio Manzano Barón;32;Categoria Primera A;2020;Midfielder;Atlético Bucaramanga;Venezuela;10;0;0;0;0;0;0;4;0
Bleiner Agrón;21;Categoria Primera A;2020;Midfielder;La Equidad;Colombia;4;0;0;0;0;0;0;0;0
Brayan Alexis Fernández Garcés;30;Categoria Primera A;2020;Forward;Rionegro Águilas;Colombia;18;1;0;1;0;0;0;3;0
Brayan Andrés Rovira Ferreira;25;Categoria Primera A;2020;Forward;Atlético Nacional;Colombia;18;1;1;0;1;0;1;3;0
Brayan Gil Hurtado;21;Categoria Primera A;2020;Forward;Alianza Petrolera;Colombia;7;0;0;0;0;0;0;0;0
Brayan Moreno Cárdenas;24;Categoria Primera A;2020;Forward;Boyacá Chicó;Colombia;3;1;1;0;0;0;0;0;0
Brayan Stiven Carabalí Bonilla;23;Categoria Primera A;2020;Defender;Independiente Medellín;Colombia;0;0;0;0;0;0;0;0;0
Brayan Stiven Cordoba Barrientos;23;Categoria Primera A;2020;Midfielder;Atlético Nacional;Colombia;11;0;0;0;0;0;0;3;0
Brayan Stiven Montaño Montaño;20;Categoria Primera A;2020;Defender;Deportivo Cali;Colombia;2;0;0;0;0;0;0;1;0
Brayhan Andrés Torres Quiñones;24;Categoria Primera A;2020;Defender;La Equidad;Colombia;11;0;0;0;0;0;0;2;0
Brayner Jesús De Alba Castro;29;Categoria Primera A;2020;Midfielder;La Equidad;Colombia;4;0;0;0;0;0;0;0;0
Breiner Alexander Paz Medina;24;Categoria Primera A;2020;Defender;Millonarios;Colombia;16;0;0;0;0;0;0;0;0
Breyner Zapata Uzurriaga;22;Categoria Primera A;2020;Midfielder;Patriotas Boyacá;Colombia;8;0;0;0;0;0;0;3;2
Bryan David Castrillón Gómez;23;Categoria Primera A;2020;Forward;Atlético Bucaramanga;Colombia;11;0;0;0;2;1;1;1;0
Bryan Eduardo Urueña Díaz;29;Categoria Primera A;2020;Midfielder;Boyacá Chicó;Colombia;6;0;0;0;1;0;1;0;0
Camilo Andrés Ayala Quintero;36;Categoria Primera A;2020;Midfielder;Deportivo Pasto;Colombia;19;1;1;0;3;3;0;6;0
Camilo Andrés Mena Márquez;19;Categoria Primera A;2020;Forward;Deportivo Pereira;Colombia;13;0;0;0;0;0;0;1;0
Camilo Andrés Paternina Molina;21;Categoria Primera A;2020;Forward;Envigado;Colombia;4;0;0;0;0;0;0;0;0
Camilo Javier Mancilla Valencia;29;Categoria Primera A;2020;Defender;Alianza Petrolera;Colombia;1;0;0;0;0;0;0;1;0
Carlos Alberto Henao Sánchez;33;Categoria Primera A;2020;Defender;Rionegro Águilas;Colombia;10;0;0;0;0;0;0;1;0
Carlos Alberto Lucumi González;22;Categoria Primera A;2020;Forward;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Carlos Alexander Mosquera Blandón;27;Categoria Primera A;2020;Goalkeeper;Patriotas Boyacá;Colombia;13;0;0;0;0;0;0;0;0
Carlos Anderson Pérez Ochoa;27;Categoria Primera A;2020;Defender;Alianza Petrolera;Colombia;16;1;0;1;0;0;0;8;0
Carlos Andrés Bejarano Palacios;37;Categoria Primera A;2020;Goalkeeper;Rionegro Águilas;Equatorial Guinea;22;0;0;0;0;0;0;5;0
Carlos Andrés Mosquera Marmolejo;27;Categoria Primera A;2020;Goalkeeper;Deportivo Pereira;Colombia;1;0;0;0;0;0;0;0;0
Carlos Andrés Peralta Barrios;32;Categoria Primera A;2020;Forward;La Equidad;Colombia;12;2;0;2;1;1;0;1;0
Carlos Andrés Rivas Gómez;31;Categoria Primera A;2020;Forward;Patriotas Boyacá;Colombia;6;0;0;0;0;0;0;2;0
Carlos Daniel Castro Hoyos;23;Categoria Primera A;2020;Forward;Independiente Medellín;Colombia;2;0;0;0;0;0;0;1;0
Carlos Daniel Hidalgo Cadenas;36;Categoria Primera A;2020;Forward;Deportivo Pasto;Colombia;11;0;0;0;0;0;0;3;0
Carlos David Lizarazo Landázuri;31;Categoria Primera A;2020;Midfielder;Deportivo Cali;Colombia;18;2;2;0;0;0;0;1;0
Carlos Jesús Ramírez Rozo;25;Categoria Primera A;2020;Forward;Patriotas Boyacá;Colombia;13;2;2;0;0;0;0;1;0
Carlos José Sierra López;31;Categoria Primera A;2020;Midfielder;América de Cali;Colombia;18;2;1;1;1;1;0;2;0
Carlos Manuel Cortes Barreiro;21;Categoria Primera A;2020;Forward;América de Cali;Colombia;5;0;0;0;1;0;1;0;0
Carlos Mario Arboleda Ampudia;36;Categoria Primera A;2020;Defender;Santa Fe;Colombia;25;0;0;0;3;2;1;4;0
Carlos Mario Pájaro Castro;24;Categoria Primera A;2020;Midfielder;Once Caldas;Colombia;5;0;0;0;0;0;0;4;1
Carlos Mario Rodríguez Torres;28;Categoria Primera A;2020;Midfielder;La Equidad;Colombia;17;4;4;0;1;1;0;0;0
Carlos Monges;25;Categoria Primera A;2020;Forward;Independiente Medellín;Paraguay;9;1;1;0;0;0;0;0;0
Carlos Ramírez;34;Categoria Primera A;2020;Defender;Rionegro Águilas;Colombia;15;0;0;0;2;2;0;3;0
Carlos Robles;30;Categoria Primera A;2020;Midfielder;Deportes Tolima;Colombia;11;1;1;0;1;1;0;1;0
Carlos Rodrigo Núñez Techera;30;Categoria Primera A;2020;Forward;Deportivo Pasto;Uruguay;2;0;0;0;0;0;0;0;0
Carlos Terán;21;Categoria Primera A;2020;Forward;Envigado;Colombia;4;0;0;0;1;1;0;1;0
Carmelo Enrique Valencia Chaverra;38;Categoria Primera A;2020;Forward;Junior;Colombia;19;2;0;2;2;1;1;3;0
Casar Rafael Haydar Villareal;21;Categoria Primera A;2020;Defender;Junior;Colombia;1;0;0;0;0;0;0;0;0
César Alexander Quintero Jiménez;33;Categoria Primera A;2020;Midfielder;Deportivo Pasto;Colombia;20;0;0;0;1;0;1;3;1
César Augusto Arias Moros;34;Categoria Primera A;2020;Forward;Alianza Petrolera;Colombia;17;3;0;3;1;0;1;1;0
César Augusto Hinestroza Lozano;32;Categoria Primera A;2020;Defender;Alianza Petrolera;Colombia;18;1;1;0;2;1;1;5;0
César Manuel Carrillo Mejía;30;Categoria Primera A;2020;Midfielder;Millonarios;Colombia;2;0;0;0;0;0;0;1;0
Cesar Matheo Castaño Gómez;23;Categoria Primera A;2020;Midfielder;La Equidad;Colombia;2;0;0;0;0;0;0;2;0
César Stiven Manzano Herrera;24;Categoria Primera A;2020;Defender;Deportivo Pereira;Colombia;2;0;0;0;0;0;0;0;0
Christian Andrés Mina Reyes;25;Categoria Primera A;2020;Midfielder;Cúcuta Deportivo;Colombia;14;1;0;1;1;1;0;0;0
Christian Camilo Huérfano Quintero;26;Categoria Primera A;2020;Midfielder;Patriotas Boyacá;Colombia;4;0;0;0;0;0;0;0;0
Christian Camilo Mafla Rebellón;29;Categoria Primera A;2020;Defender;Atlético Nacional;Colombia;11;0;0;0;0;0;0;3;0
Christian Camilo Marrugo Rodríguez;37;Categoria Primera A;2020;Midfielder;Rionegro Águilas;Colombia;13;4;4;0;3;1;2;1;0
Christian Vargas Cortés;32;Categoria Primera A;2020;Goalkeeper;Millonarios;Colombia;17;0;0;0;0;0;0;2;0
Ciro Alexander Porras Ruíz;23;Categoria Primera A;2020;Midfielder;Santa Fe;Colombia;2;0;0;0;0;0;0;0;0
Cleider Leandro Alzáte Correa;34;Categoria Primera A;2020;Midfielder;Alianza Petrolera;Colombia;20;1;1;0;1;1;0;2;0
Cristhian Camilo Subero Mier;31;Categoria Primera A;2020;Midfielder;Atlético Bucaramanga;Colombia;18;0;0;0;1;1;0;5;0
Cristian Andrés Higuita Beltrán;28;Categoria Primera A;2020;Midfielder;Junior;Colombia;6;0;0;0;0;0;0;4;0
Cristian Andrés Páez Ramírez;22;Categoria Primera A;2020;Forward;Boyacá Chicó;Colombia;10;0;0;0;0;0;0;1;0
Cristian Andrés Palomeque Valoyes;28;Categoria Primera A;2020;Forward;Alianza Petrolera;Colombia;12;2;0;2;0;0;0;0;0
Cristian Blanco;23;Categoria Primera A;2020;Midfielder;Atlético Nacional;Colombia;10;0;0;0;0;0;0;0;0
Cristian Camilo Arrieta Medina;26;Categoria Primera A;2020;Defender;América de Cali;Colombia;19;1;1;0;0;0;0;4;0
Cristian Camilo Tovar Angola;24;Categoria Primera A;2020;Defender;Deportivo Pasto;Colombia;9;0;0;0;0;0;0;2;0
Cristian Camilo Valencia Cifuentes;30;Categoria Primera A;2020;Defender;Cúcuta Deportivo;Colombia;17;0;0;0;0;0;0;9;0
Cristian Daniel Arango Duque;27;Categoria Primera A;2020;Forward;Millonarios;Colombia;21;10;6;4;0;0;0;2;0
Cristian Darío Barrios Puerta;24;Categoria Primera A;2020;Midfielder;Patriotas Boyacá;Colombia;22;0;0;0;3;2;1;2;0
Cristian Estaban Trujillo Riascos;24;Categoria Primera A;2020;Midfielder;Deportes Tolima;Colombia;2;0;0;0;0;0;0;0;0
Cristian Harson Bonilla Garzón;29;Categoria Primera A;2020;Goalkeeper;Millonarios;Colombia;5;0;0;0;0;0;0;0;0
Cristian Marcelo Álvarez;29;Categoria Primera A;2020;Midfielder;Deportivo Pasto;Argentina;14;2;1;1;1;1;0;1;0
Dairon Mosquera Chaverra;30;Categoria Primera A;2020;Defender;Santa Fe;Colombia;17;0;0;0;0;0;0;6;0
Damir Alexander Zamora Lozano;26;Categoria Primera A;2020;Defender;La Equidad;Colombia;1;0;0;0;0;0;0;0;0
Daniel Alejandro Hernández González;31;Categoria Primera A;2020;Midfielder;Deportivo Pasto;Colombia;6;0;0;0;0;0;0;1;0
Daniel Alexander Quiñones Navarro;23;Categoria Primera A;2020;Defender;América de Cali;Colombia;8;0;0;0;0;0;0;1;0
Daniel Andrés Mantilla Ossa;25;Categoria Primera A;2020;Midfielder;Patriotas Boyacá;Colombia;23;1;1;0;3;3;0;4;0
Daniel Eduardo Giraldo Cárdenas;30;Categoria Primera A;2020;Midfielder;Santa Fe;Colombia;25;4;1;3;1;1;0;7;0
Daniel Fajardo;23;Categoria Primera A;2020;Goalkeeper;Deportivo Pereira;Colombia;2;0;0;0;0;0;0;0;0
Daniel Felipe Cataño Torres;30;Categoria Primera A;2020;Midfielder;Deportes Tolima;Colombia;12;1;1;0;2;1;1;2;0
Daniel Moreno Mosquera;27;Categoria Primera A;2020;Forward;Junior;Colombia;7;0;0;0;0;0;0;0;0
Daniel Muñoz;26;Categoria Primera A;2020;Defender;Atlético Nacional;Colombia;6;0;0;0;0;0;0;0;0
Daniel Restrepo Agudelo;29;Categoria Primera A;2020;Midfielder;Atlético Bucaramanga;Colombia;14;0;0;0;0;0;0;2;0
Daniel Rojano Gómez;25;Categoria Primera A;2020;Midfielder;Deportivo Pasto;Colombia;2;0;0;0;0;0;0;0;0
Daniel Rosero;28;Categoria Primera A;2020;Defender;Junior;Colombia;13;2;0;2;0;0;0;5;0
Danilo Arboleda Hurtado;27;Categoria Primera A;2020;Defender;Deportivo Pasto;Colombia;19;1;1;0;0;0;0;2;0
Danny Cano Sánchez;36;Categoria Primera A;2020;Defender;Deportivo Pereira;Colombia;16;1;0;1;0;0;0;2;0
Danovis Banguero;32;Categoria Primera A;2020;Midfielder;Deportes Tolima;Colombia;13;1;0;1;1;1;0;3;0
Darío José Castro Guzmán;22;Categoria Primera A;2020;Forward;Boyacá Chicó;Colombia;6;0;0;0;0;0;0;0;0
Darwin Guillermo López Tobías;30;Categoria Primera A;2020;Forward;Jaguares de Córdoba;Colombia;15;1;0;1;0;0;0;1;0
Darwin Johan Carrero Ortega;28;Categoria Primera A;2020;Defender;Patriotas Boyacá;Colombia;16;1;0;1;0;0;0;4;0
Darwin Zamir Andrade Marmolejo;31;Categoria Primera A;2020;Defender;Deportivo Cali;Colombia;19;1;1;0;1;1;0;3;0
David Agudelo;25;Categoria Primera A;2020;Goalkeeper;Rionegro Águilas;Colombia;0;0;0;0;0;0;0;0;0
David Alejandro Gómez Rojas;34;Categoria Primera A;2020;Defender;Once Caldas;Colombia;20;0;0;0;1;1;0;8;0
David Alonso Valencia Figueroa;31;Categoria Primera A;2020;Defender;Alianza Petrolera;Colombia;16;0;0;0;0;0;0;1;0
David Andrés Camacho Valencia;25;Categoria Primera A;2020;Midfielder;La Equidad;Colombia;8;0;0;0;1;1;0;0;0
David Eliécer Contreras Suárez;28;Categoria Primera A;2020;Midfielder;Rionegro Águilas;Colombia;2;0;0;0;0;0;0;0;0
David Fernando Lemos Cortés;26;Categoria Primera A;2020;Forward;Once Caldas;Colombia;15;2;1;1;0;0;0;0;0
David González Giraldo;40;Categoria Primera A;2020;Goalkeeper;Deportivo Cali;Colombia;21;0;0;0;0;0;0;0;0
David Josué Pérez Martínez;23;Categoria Primera A;2020;Midfielder;Patriotas Boyacá;Colombia;2;0;0;0;0;0;0;0;0
David Silva;35;Categoria Primera A;2020;Midfielder;Millonarios;Colombia;16;4;3;1;5;5;0;2;0
Dayro Mauricio Moreno Galindo;36;Categoria Primera A;2020;Forward;Once Caldas;Colombia;14;5;4;1;2;1;1;0;0
Dayron Andrés Valencia Mosquera;23;Categoria Primera A;2020;Forward;Jaguares de Córdoba;Colombia;5;0;0;0;0;0;0;1;0
Dayron Manuel Benavides Cabezas;31;Categoria Primera A;2020;Defender;Boyacá Chicó;Colombia;8;0;0;0;0;0;0;2;1
Déiber Caicedo;22;Categoria Primera A;2020;Forward;Deportivo Cali;Colombia;19;3;3;0;3;1;2;2;1
Deiner Quiñónez;27;Categoria Primera A;2020;Midfielder;Atlético Nacional;Colombia;15;1;0;1;2;2;0;0;0
Deivy Alexander Balanta Abonía;29;Categoria Primera A;2020;Defender;Millonarios;Colombia;0;0;0;0;0;0;0;0;0
Delio Ramírez;21;Categoria Primera A;2020;Midfielder;Deportivo Pereira;Colombia;23;2;2;0;2;1;1;1;0
Delvin José Alfonzo Briceño;22;Categoria Primera A;2020;Forward;Boyacá Chicó;Venezuela;11;0;0;0;0;0;0;2;0
Didier Andrés Moreno Asprilla;31;Categoria Primera A;2020;Midfielder;Junior;Colombia;18;1;1;0;1;0;1;6;0
Didier Delgado Delgado;30;Categoria Primera A;2020;Midfielder;Independiente Medellín;Colombia;13;0;0;0;0;0;0;3;0
Diego Alejandro Cuadros Velásquez;26;Categoria Primera A;2020;Midfielder;Alianza Petrolera;Colombia;7;1;0;1;0;0;0;0;0
Diego Alejandro Martínez Marín;32;Categoria Primera A;2020;Goalkeeper;Deportivo Pasto;Colombia;13;0;0;0;0;0;0;2;0
Diego Alejandro Novoa Urrego;33;Categoria Primera A;2020;Goalkeeper;La Equidad;Colombia;20;0;0;0;0;0;0;1;0
Diego Alejandro Sánchez Rodríguez;29;Categoria Primera A;2020;Defender;Cúcuta Deportivo;Colombia;12;0;0;0;0;0;0;1;0
Diego Andrés Álvarez Sánchez;40;Categoria Primera A;2020;Forward;Deportivo Pereira;Colombia;17;1;1;0;1;0;1;2;0
Diego Armando Echeverri Gil;33;Categoria Primera A;2020;Forward;Boyacá Chicó;Colombia;20;0;0;0;0;0;0;7;0
Diego Armando Godoy Vázquez;30;Categoria Primera A;2020;Midfielder;Millonarios;Paraguay;18;0;0;0;2;1;1;5;0
Diego Arturo Peralta González;37;Categoria Primera A;2020;Defender;Cúcuta Deportivo;Colombia;14;0;0;0;0;0;0;4;0
Diego Fernando Herazo Moreno;26;Categoria Primera A;2020;Forward;Atlético Bucaramanga;Colombia;23;9;5;4;1;1;0;4;0
Diego Ferney Abadía García;23;Categoria Primera A;2020;Forward;Millonarios;Colombia;8;0;0;0;0;0;0;0;0
Diego Luis Braghieri;35;Categoria Primera A;2020;Defender;Atlético Nacional;Argentina;14;2;1;1;1;0;1;3;0
Diego Valdez Giraldo;31;Categoria Primera A;2020;Forward;Santa Fe;Colombia;14;5;4;1;0;0;0;5;1
Diomar Ángel Díaz Calderón;32;Categoria Primera A;2020;Midfielder;Jaguares de Córdoba;Venezuela;16;5;2;3;0;0;0;2;0
Dixon Steven Rentería Mosquera;26;Categoria Primera A;2020;Defender;Santa Fe;Colombia;12;1;1;0;1;0;1;0;0
Duvan Abad Carrillo Esteban;24;Categoria Primera A;2020;Goalkeeper;Jaguares de Córdoba;Colombia;0;0;0;0;0;0;0;0;0
Duván Andrés Vergara Hernández;26;Categoria Primera A;2020;Forward;América de Cali;Colombia;21;6;2;4;2;2;0;5;0
Eder Aleixo Chaux Ospina;30;Categoria Primera A;2020;Goalkeeper;América de Cali;Colombia;11;0;0;0;0;0;0;1;0
Eder Castañeda Botia;30;Categoria Primera A;2020;Defender;Atlético Bucaramanga;Colombia;1;0;0;0;0;0;0;0;0
Ederson Moreno Ramírez;28;Categoria Primera A;2020;Midfielder;Deportivo Pasto;Colombia;15;2;2;0;0;0;0;3;0
Edgar Guerra;21;Categoria Primera A;2020;Forward;Millonarios;Colombia;2;0;0;0;0;0;0;0;0
Edgar Mauricio Gómez Sánchez;28;Categoria Primera A;2020;Defender;Santa Fe;Colombia;18;0;0;0;1;1;0;3;0
Edinson Manuel Palomino Marrugo;36;Categoria Primera A;2020;Midfielder;Boyacá Chicó;Colombia;13;1;1;0;0;0;0;3;0
Edis Horacio Ibargüen García;30;Categoria Primera A;2020;Midfielder;Deportivo Pasto;Colombia;11;1;0;1;0;0;0;0;0
Edison Alexánder López Gil;22;Categoria Primera A;2020;Midfielder;Envigado;Colombia;16;1;1;0;0;0;0;1;0
Eduar Hernán Caicedo Solís;27;Categoria Primera A;2020;Defender;Deportivo Cali;Colombia;16;0;0;0;1;1;0;2;0
Eduard David Banguero Ramos;21;Categoria Primera A;2020;Defender;Boyacá Chicó;Colombia;7;0;0;0;0;0;0;0;0
Edward Gomez;21;Categoria Primera A;2020;Goalkeeper;Atlético Bucaramanga;Colombia;0;0;0;0;0;0;0;0;0
Edwin Alberto Herrera Hernandez;24;Categoria Primera A;2020;Forward;Santa Fe;Colombia;5;0;0;0;0;0;0;4;0
Edwin Alexis Velasco Uzuriaga;30;Categoria Primera A;2020;Defender;América de Cali;Colombia;21;0;0;0;1;1;0;6;1
Edwin Dayan Móvil Cabrera;36;Categoria Primera A;2020;Midfielder;Deportivo Pereira;Colombia;9;0;0;0;0;0;0;0;0
Edwin Ronaldo Ariza Cabezas;24;Categoria Primera A;2020;Midfielder;Cúcuta Deportivo;Colombia;10;1;1;0;1;1;0;2;0
Edwin Ronaldo Tavera Contreras;27;Categoria Primera A;2020;Midfielder;Deportivo Pereira;Colombia;18;0;0;0;1;1;0;1;0
Edwin Stiven Mosquera Palacios;21;Categoria Primera A;2020;Forward;Independiente Medellín;Colombia;9;0;0;0;0;0;0;4;0
Edwuin Cetré;24;Categoria Primera A;2020;Midfielder;Junior;Colombia;19;3;1;2;0;0;0;3;0
Efraín Cortés Grueso;38;Categoria Primera A;2020;Defender;Boyacá Chicó;Colombia;1;0;0;0;0;0;0;1;0
Elbio Maximiliano Pérez Azambuya;26;Categoria Primera A;2020;Forward;Alianza Petrolera;Uruguay;11;2;0;2;0;0;0;1;0
Eliser Evangelista Quiñónes Tenorio;33;Categoria Primera A;2020;Midfielder;Millonarios;Colombia;10;1;0;1;0;0;0;1;0
Elvis David Mosquera Valdés;31;Categoria Primera A;2020;Defender;Once Caldas;Colombia;19;1;0;1;1;1;0;5;0
Elvis Perlaza;33;Categoria Primera A;2020;Defender;Millonarios;Colombia;23;0;0;0;3;2;1;9;1
Emerson Rivaldo Rodríguez Valois;22;Categoria Primera A;2020;Midfielder;Millonarios;Colombia;15;3;3;0;5;4;1;2;0
Enmerson Manuel Batalla Martínez;21;Categoria Primera A;2020;Midfielder;América de Cali;Colombia;8;0;0;0;0;0;0;0;0
Enrique Carlos Serje Orozco;26;Categoria Primera A;2020;Midfielder;Santa Fe;Colombia;11;1;1;0;1;0;1;5;0
Esneyder Mena Perea;24;Categoria Primera A;2020;Forward;Deportivo Pasto;Colombia;14;0;0;0;4;4;0;0;0
Esteban Armando Ruiz Molina;25;Categoria Primera A;2020;Goalkeeper;Independiente Medellín;Colombia;0;0;0;0;0;0;0;0;0
Esteban Giraldo Villarreal;30;Categoria Primera A;2020;Goalkeeper;Cúcuta Deportivo;Colombia;0;0;0;0;0;0;0;0;0
Estéfano Arango González;28;Categoria Primera A;2020;Midfielder;Atlético Nacional;Colombia;12;0;0;0;0;0;0;1;0
Ever Valencia;25;Categoria Primera A;2020;Midfielder;Atlético Bucaramanga;Colombia;15;0;0;0;0;0;0;2;0
Ewil Hernando Murillo Renteria;22;Categoria Primera A;2020;Midfielder;Atlético Nacional;Colombia;2;0;0;0;0;0;0;1;1
Exequiel Emanuel Benavídez;33;Categoria Primera A;2020;Midfielder;Patriotas Boyacá;Argentina;13;0;0;0;0;0;0;0;0
Fabián Alexis Viáfara Alarcón;30;Categoria Primera A;2020;Defender;Junior;Colombia;21;0;0;0;3;1;2;2;0
Fabián Andrés González Lasso;29;Categoria Primera A;2020;Forward;Atlético Nacional;Colombia;15;2;0;2;2;0;2;1;0
