full_name;age;league;season;position;Current Club;nationality;appearances_overall;goals_overall;goals_home;goals_away;assists_overall;assists_home;assists_away;yellow_cards_overall;red_cards_overall
Eduar Hernán Caicedo Solís;28;Categoria Primera A;2021;Defender;Deportes Tolima;Colombia;18;0;0;0;1;1;0;5;1
Eduard David Banguero Ramos;22;Categoria Primera A;2021;Defender;Boyacá Chicó;Colombia;16;0;0;0;2;2;0;2;0
Eduardo José Sosa Vegas;26;Categoria Primera A;2021;Midfielder;Jaguares de Córdoba;Venezuela;28;4;2;2;6;2;4;7;0
Edwar Manuel López Gomez;28;Categoria Primera A;2021;Forward;Independiente Medellín;Colombia;12;1;1;0;0;0;0;4;0
Edward Orlando Bolaños Angulo;25;Categoria Primera A;2021;Forward;Patriotas Boyacá;Colombia;5;1;1;0;0;0;0;0;0
Edwin Alberto Herrera Hernandez;25;Categoria Primera A;2021;Forward;Santa Fe;Colombia;7;0;0;0;0;0;0;3;1
Edwin Alexis Velasco Uzuriaga;31;Categoria Primera A;2021;Defender;Junior;Colombia;9;0;0;0;1;0;1;1;0
Edwin Andrés Torres Palacios;25;Categoria Primera A;2021;Midfielder;Alianza Petrolera;Colombia;36;4;2;2;4;2;2;2;0
Edwin Laszo;24;Categoria Primera A;2021;Midfielder;Once Caldas;Colombia;16;0;0;0;1;1;0;6;1
Edwin Stiven Mosquera Palacios;22;Categoria Primera A;2021;Forward;Independiente Medellín;Colombia;6;0;0;0;0;0;0;3;1
Edwuin Cetré;25;Categoria Primera A;2021;Midfielder;Junior;Colombia;38;7;5;2;3;2;1;7;0
Eliser Evangelista Quiñónes Tenorio;34;Categoria Primera A;2021;Midfielder;Atlético Bucaramanga;Colombia;26;1;1;0;0;0;0;0;0
Elkin Darío Mosquera Moreno;33;Categoria Primera A;2021;Defender;Boyacá Chicó;Colombia;15;0;0;0;0;0;0;6;0
Elvis David Mosquera Valdés;32;Categoria Primera A;2021;Defender;América de Cali;Colombia;35;0;0;0;0;0;0;3;0
Elvis Javier González Herrera;41;Categoria Primera A;2021;Defender;Atlético Huila;Colombia;12;0;0;0;1;1;0;1;0
Elvis Perlaza;34;Categoria Primera A;2021;Defender;Millonarios;Colombia;42;1;1;0;3;1;2;13;1
Emanuel Olivera;33;Categoria Primera A;2021;Defender;Atlético Nacional;Argentina;37;2;0;2;0;0;0;14;0
Emerson Rivaldo Rodríguez Valois;23;Categoria Primera A;2021;Midfielder;Millonarios;Colombia;39;5;3;2;3;1;2;5;2
Enmerson Manuel Batalla Martínez;22;Categoria Primera A;2021;Midfielder;América de Cali;Colombia;20;1;0;1;1;1;0;1;0
Enrique Carlos Serje Orozco;27;Categoria Primera A;2021;Midfielder;Santa Fe;Colombia;6;0;0;0;0;0;0;0;0
Erik Javier Pineda Ramos;24;Categoria Primera A;2021;Goalkeeper;Deportes Quindío;Colombia;0;0;0;0;0;0;0;0;0
Esneider Yesid Yepes Lopéz;24;Categoria Primera A;2021;Midfielder;Envigado;Colombia;0;0;0;0;0;0;0;0;0
Esneyder Mena Perea;25;Categoria Primera A;2021;Forward;Deportivo Pasto;Colombia;35;0;0;0;6;4;2;1;0
Esteban Armando Ruiz Molina;26;Categoria Primera A;2021;Goalkeeper;Millonarios;Colombia;13;0;0;0;0;0;0;2;0
Esteban Beltrán;23;Categoria Primera A;2021;Midfielder;Once Caldas;Colombia;1;0;0;0;0;0;0;0;0
Esteban Buitrago Silva;22;Categoria Primera A;2021;Midfielder;Rionegro Águilas;Colombia;2;0;0;0;0;0;0;1;0
Esteban Giraldo Villarreal;31;Categoria Primera A;2021;Goalkeeper;Deportivo Pereira;Colombia;4;0;0;0;0;0;0;0;0
Estéfano Arango González;29;Categoria Primera A;2021;Midfielder;Alianza Petrolera;Colombia;26;1;1;0;4;2;2;3;0
Estiven Andrés Sarria Olano;23;Categoria Primera A;2021;Forward;Atlético Huila;Colombia;2;0;0;0;0;0;0;0;0
Estiven Cardona;23;Categoria Primera A;2021;Defender;Independiente Medellín;Colombia;0;0;0;0;0;0;0;0;0
Ethan José Joaquín González Ariza;31;Categoria Primera A;2021;Forward;Jaguares de Córdoba;Colombia;13;0;0;0;0;0;0;1;0
Ever Valencia;26;Categoria Primera A;2021;Midfielder;Deportivo Pereira;Colombia;36;1;0;1;4;2;2;4;0
Exneider Guerrero Quintana;26;Categoria Primera A;2021;Midfielder;Santa Fe;Colombia;6;0;0;0;0;0;0;0;0
Ezequiel Palomeque Mena;31;Categoria Primera A;2021;Defender;Alianza Petrolera;Colombia;1;0;0;0;1;1;0;1;0
Faber Andrés Gil Mosquera;28;Categoria Primera A;2021;Midfielder;Atlético Huila;Colombia;10;0;0;0;1;1;0;2;0
Fabián Alexis Guerrero Iturri;21;Categoria Primera A;2021;Midfielder;Deportivo Pasto;Colombia;0;0;0;0;0;0;0;0;0
Fabián Alexis Viáfara Alarcón;31;Categoria Primera A;2021;Defender;Junior;Colombia;35;1;1;0;1;1;0;2;0
Fabián Camilo Mosquera Mercado;28;Categoria Primera A;2021;Midfielder;Jaguares de Córdoba;Colombia;26;0;0;0;0;0;0;12;1
Fabián Héctor Sambueza;35;Categoria Primera A;2021;Midfielder;Junior;Argentina;36;4;2;2;0;0;0;9;1
Fabián Steven Ángel Bernal;22;Categoria Primera A;2021;Midfielder;Junior;Colombia;32;0;0;0;0;0;0;6;0
Fabio Alejandro Delgado Tacán;24;Categoria Primera A;2021;Defender;Santa Fe;Colombia;14;0;0;0;0;0;0;1;0
Fábio Darío Rodríguez Mejía;38;Categoria Primera A;2021;Defender;Atlético Bucaramanga;Colombia;5;0;0;0;0;0;0;1;0
Fabrizio Buschiazzo Morel;27;Categoria Primera A;2021;Defender;Once Caldas;Uruguay;6;0;0;0;0;0;0;4;0
Facundo Ospitaleche Hernández;27;Categoria Primera A;2021;Midfielder;Rionegro Águilas;Uruguay;19;2;1;1;2;0;2;5;0
Fáider Fabio Burbano Castillo;31;Categoria Primera A;2021;Midfielder;Deportivo Pereira;Colombia;23;0;0;0;1;1;0;5;0
Fáiner Torijano Cano;35;Categoria Primera A;2021;Defender;Santa Fe;Colombia;35;4;3;1;0;0;0;7;0
Federico Arbeláez Ocampo;26;Categoria Primera A;2021;Defender;Patriotas Boyacá;Colombia;2;0;0;0;0;0;0;0;0
Felipe Aguilar Mendoza;30;Categoria Primera A;2021;Defender;Atlético Nacional;Colombia;13;0;0;0;0;0;0;1;0
Felipe Banguero Millán;34;Categoria Primera A;2021;Defender;Millonarios;Colombia;6;0;0;0;0;0;0;2;1
Felipe Jaramillo Velásquez;27;Categoria Primera A;2021;Midfielder;América de Cali;Colombia;0;0;0;0;0;0;0;0;0
Felipe Ordóñez;19;Categoria Primera A;2021;Midfielder;Deportivo Pasto;Colombia;2;0;0;0;0;0;0;0;0
Félix Andrés Micolta Micolta;33;Categoria Primera A;2021;Midfielder;Once Caldas;Colombia;9;1;0;1;0;0;0;1;0
Ferlys Fernando García Duarte;21;Categoria Primera A;2021;Forward;Junior;Colombia;5;0;0;0;0;0;0;0;0
Fernando Uribe Hincapié;35;Categoria Primera A;2021;Forward;Millonarios;Colombia;42;23;12;11;3;1;2;6;0
Francisco Báez;32;Categoria Primera A;2021;Defender;Envigado;Paraguay;9;0;0;0;0;0;0;1;0
Francisco Javier Chaverra Angulo;23;Categoria Primera A;2021;Midfielder;La Equidad;Colombia;10;0;0;0;1;1;0;4;1
Francisco Javier Rodríguez Ibarra;36;Categoria Primera A;2021;Midfielder;Deportivo Pasto;Colombia;32;0;0;0;0;0;0;8;0
Franco Faustino Arizala Hurtado;37;Categoria Primera A;2021;Forward;Deportivo Pereira;Colombia;17;2;1;1;1;1;0;3;0
Franco Nicolás Torres;27;Categoria Primera A;2021;Midfielder;Deportivo Cali;Argentina;9;0;0;0;0;0;0;1;0
Frank Sebastián Lozano Rengifo;30;Categoria Primera A;2021;Defender;Boyacá Chicó;Colombia;17;1;1;0;1;0;1;3;0
Freddy Aldair Mosquera Martínez;24;Categoria Primera A;2021;Goalkeeper;Rionegro Águilas;Colombia;0;0;0;0;0;0;0;0;0
Freddy Alexander Flórez Carrillo;30;Categoria Primera A;2021;Midfielder;Alianza Petrolera;Colombia;21;0;0;0;1;1;0;8;0
Fredy Alejandro Guarín Vásquez;37;Categoria Primera A;2021;Midfielder;Millonarios;Colombia;7;1;1;0;0;0;0;2;0
Fredy Hinestroza Arias;33;Categoria Primera A;2021;Midfielder;Junior;Colombia;47;4;3;1;10;6;4;8;0
Gabriel Andrés Bran Ruiz;21;Categoria Primera A;2021;Goalkeeper;Independiente Medellín;Colombia;0;0;0;0;0;0;0;0;0
Gabriel Rafael Fuentes Gómez;26;Categoria Primera A;2021;Defender;Junior;Colombia;38;0;0;0;5;3;2;10;2
Galileo Antonio Del Castillo Carrasquel;32;Categoria Primera A;2021;Defender;Boyacá Chicó;Venezuela;4;0;0;0;0;0;0;2;0
Gastón Rodríguez Maeso;31;Categoria Primera A;2021;Forward;Deportivo Cali;Uruguay;17;6;3;3;0;0;0;4;0
Geimer Romir Balanta Echeverry;30;Categoria Primera A;2021;Forward;Boyacá Chicó;Colombia;15;3;1;2;2;2;0;3;0
Geisson Perea;32;Categoria Primera A;2021;Defender;Atlético Nacional;Colombia;28;1;0;1;0;0;0;3;0
Gelmin Javier Rivas Boada;34;Categoria Primera A;2021;Forward;Rionegro Águilas;Venezuela;7;1;1;0;0;0;0;0;0
George Saunders;34;Categoria Primera A;2021;Midfielder;Envigado;England;14;0;0;0;0;0;0;5;0
Geovan Jarit Montes Melo;27;Categoria Primera A;2021;Defender;América de Cali;Colombia;5;0;0;0;0;0;0;0;0
Geovanni Banguera Delgado;27;Categoria Primera A;2021;Goalkeeper;Atlético Huila;Colombia;15;0;0;0;0;0;0;1;0
Gerardo Amílcar Ortiz;34;Categoria Primera A;2021;Goalkeeper;Once Caldas;Paraguay;31;0;0;0;0;0;0;0;0
Germán Alexis Rolín Fernández;34;Categoria Primera A;2021;Defender;Independiente Medellín;Uruguay;8;0;0;0;0;0;0;1;0
Germán Andrés Gutiérrez Henao;33;Categoria Primera A;2021;Defender;Independiente Medellín;Colombia;33;1;1;0;1;1;0;6;0
Germán Mera Cáceres;33;Categoria Primera A;2021;Defender;Junior;Colombia;26;1;0;1;0;0;0;6;0
Gian Franco Cabezas Rodríguez;20;Categoria Primera A;2021;Midfielder;Deportivo Cali;Colombia;2;0;0;0;1;0;1;0;0
Gilberto García Olarte;36;Categoria Primera A;2021;Defender;Deportivo Pereira;Colombia;18;0;0;0;1;0;1;3;0
Giovanny Martínez Cortés;34;Categoria Primera A;2021;Midfielder;Rionegro Águilas;Colombia;11;0;0;0;0;0;0;4;0
Guillermo León Celis Montiel;30;Categoria Primera A;2021;Midfielder;Deportes Tolima;Colombia;17;1;0;1;0;0;0;6;1
Guillermo Murillo;28;Categoria Primera A;2021;Forward;América de Cali;Colombia;2;0;0;0;0;0;0;0;0
Guillermo Rafael De Amores Ravelo;28;Categoria Primera A;2021;Goalkeeper;Deportivo Cali;Uruguay;46;0;0;0;0;0;0;2;1
Gustavo Adolfo Carvajal Gómez;23;Categoria Primera A;2021;Midfielder;América de Cali;Colombia;3;0;0;0;0;0;0;1;0
Gustavo Adolfo Sánchez Giraldo;27;Categoria Primera A;2021;Goalkeeper;Santa Fe;Colombia;0;0;0;0;0;0;0;0;0
Gustavo Adolfo Torres Grueso;27;Categoria Primera A;2021;Midfielder;América de Cali;Colombia;18;4;1;3;0;0;0;3;0
Gustavo Adrián Ramírez Rojas;33;Categoria Primera A;2021;Forward;Deportes Tolima;Paraguay;41;8;4;4;1;1;0;7;1
Gustavo Adrián Ramos Vásquez;37;Categoria Primera A;2021;Forward;América de Cali;Colombia;33;9;3;6;3;0;3;3;0
Hansel Orlando Zapata Zape;28;Categoria Primera A;2021;Forward;La Equidad;Colombia;18;2;2;0;2;0;2;0;0
Hanyer Luis Mosquera Córdoba;36;Categoria Primera A;2021;Defender;Alianza Petrolera;Colombia;8;1;0;1;0;0;0;2;1
Harlen Castillo;30;Categoria Primera A;2021;Goalkeeper;Deportivo Pereira;Colombia;37;0;0;0;0;0;0;2;0
Harlin José Suárez Torres;29;Categoria Primera A;2021;Midfielder;Atlético Huila;Colombia;20;1;1;0;1;0;1;1;0
Harold Andrés Gómez Muñoz;31;Categoria Primera A;2021;Defender;Deportes Tolima;Colombia;28;0;0;0;3;1;2;8;0
Harold Andrés Rivera Chavarro;30;Categoria Primera A;2021;Midfielder;Atlético Huila;Colombia;9;1;1;0;0;0;0;2;0
Harold Fabián Preciado Villarreal;29;Categoria Primera A;2021;Forward;Deportivo Cali;Colombia;23;13;6;7;2;1;1;6;1
Harrison Arley Mojica Betancourt;30;Categoria Primera A;2021;Forward;Millonarios;Colombia;33;3;1;2;4;1;3;1;1
Hasan Leandro Vergara Ramos;24;Categoria Primera A;2021;Forward;Deportivo Pasto;Colombia;10;2;2;0;0;0;0;1;0
Hayen Santiago Palacios Sánchez;24;Categoria Primera A;2021;Forward;Atlético Nacional;Colombia;9;0;0;0;0;0;0;1;0
Héctor Andrés Quiñónes Cortés;31;Categoria Primera A;2021;Defender;América de Cali;Colombia;19;1;1;0;0;0;0;4;0
Héctor Antonio Urrego Hurtado;30;Categoria Primera A;2021;Defender;Jaguares de Córdoba;Colombia;9;1;0;1;0;0;0;7;1
Hector Orlando Solano Montañez;24;Categoria Primera A;2021;Midfielder;Patriotas Boyacá;Colombia;20;2;2;0;0;0;0;0;0
Henry Andrés Rojas Delgado;36;Categoria Primera A;2021;Midfielder;Deportivo Pereira;Colombia;36;3;2;1;1;0;1;4;0
Henry Fernando Castillo Riascos;29;Categoria Primera A;2021;Forward;Atlético Bucaramanga;Colombia;12;1;1;0;0;0;0;0;0
Henry Junior Plazas Mendoza;30;Categoria Primera A;2021;Defender;Boyacá Chicó;Venezuela;17;1;0;1;0;0;0;3;0
Henry Matías Mier Codina;33;Categoria Primera A;2021;Midfielder;Independiente Medellín;Uruguay;16;2;1;1;0;0;0;2;0
Hernán Enrique Pertúz Ortega;34;Categoria Primera A;2021;Defender;Deportivo Pasto;Colombia;14;1;0;1;0;0;0;3;0
Hollman Camilo McCormick Pinzón;17;Categoria Primera A;2021;Forward;Santa Fe;Colombia;0;0;0;0;0;0;0;0;0
Homer Enrique Martínez Yepez;26;Categoria Primera A;2021;Midfielder;Junior;Colombia;26;1;0;1;1;0;1;2;0
Humberto José Acevedo Serrano;26;Categoria Primera A;2021;Goalkeeper;Deportivo Cali;Colombia;3;0;0;0;0;0;0;0;0
Israel Alba Marín;28;Categoria Primera A;2021;Defender;Jaguares de Córdoba;Colombia;36;0;0;0;3;1;2;6;0
Iván Andrés Rojas Vásquez;26;Categoria Primera A;2021;Midfielder;Envigado;Colombia;36;2;2;0;1;1;0;10;0
Iván David Rivas Mendoza;35;Categoria Primera A;2021;Midfielder;Deportivo Pasto;Colombia;7;0;0;0;1;1;0;1;0
Iván Emilio Villalba Chamorro;28;Categoria Primera A;2021;Defender;Santa Fe;Paraguay;5;0;0;0;0;0;0;1;0
Iván René Scarpeta Silgado;27;Categoria Primera A;2021;Midfielder;Jaguares de Córdoba;Colombia;36;1;0;1;2;2;0;8;1
Jackson David Montaño Palacios;30;Categoria Primera A;2021;Defender;Deportes Quindío;Colombia;16;0;0;0;0;0;0;3;0
Jacobo Escobar;25;Categoria Primera A;2021;Forward;Deportivo Pasto;Colombia;13;0;0;0;0;0;0;1;0
Jacobo Pimentel Betancourt;21;Categoria Primera A;2021;Forward;Boyacá Chicó;Colombia;7;0;0;0;0;0;0;0;0
Jader Andrés Quiñónez Caicedo;22;Categoria Primera A;2021;Midfielder;Deportes Quindío;Colombia;6;0;0;0;0;0;0;1;0
Jáder Antonio Maza Rodríguez;28;Categoria Primera A;2021;Midfielder;Envigado;Colombia;38;5;4;1;2;2;0;1;0
Jader Valencia;23;Categoria Primera A;2021;Forward;Millonarios;Colombia;35;5;2;3;2;1;1;5;0
Jaen Carlos Pineda Jiménez;26;Categoria Primera A;2021;Forward;Independiente Medellín;Colombia;27;1;0;1;1;0;1;3;0
Jáider Alfonso Riquett Molina;33;Categoria Primera A;2021;Defender;Alianza Petrolera;Colombia;25;1;0;1;1;0;1;8;0
Jaime Andrés Giraldo Ocampo;25;Categoria Primera A;2021;Midfielder;Deportivo Pasto;Colombia;10;0;0;0;0;0;0;0;0
Jaime David Mora Granados;26;Categoria Primera A;2021;Goalkeeper;Alianza Petrolera;Colombia;0;0;0;0;0;0;0;0;0
Jair Andrés Castillo León;26;Categoria Primera A;2021;Midfielder;Alianza Petrolera;Colombia;29;0;0;0;0;0;0;5;0
Jairo Fabián Palomino Sierra;35;Categoria Primera A;2021;Midfielder;Envigado;Colombia;11;0;0;0;1;1;0;3;0
Jairo Gabriel Molina Ospino;30;Categoria Primera A;2021;Forward;Alianza Petrolera;Colombia;32;2;2;0;0;0;0;2;0
Jairo Javier Borrero Posso;27;Categoria Primera A;2021;Midfielder;Deportes Quindío;Colombia;17;0;0;0;0;0;0;0;0
Jairo Roy Castillo Espinosa;32;Categoria Primera A;2021;Forward;Deportes Quindío;Colombia;13;4;3;1;1;1;0;2;0
James Amilkar Sánchez Altamiranda;35;Categoria Primera A;2021;Defender;Alianza Petrolera;Colombia;24;0;0;0;2;2;0;4;0
James José Aguirre Hernández;31;Categoria Primera A;2021;Goalkeeper;Atlético Bucaramanga;Colombia;0;0;0;0;0;0;0;0;0
Jaminton Leandro Campaz;23;Categoria Primera A;2021;Midfielder;Deportes Tolima;Colombia;17;4;2;2;2;1;1;4;0
Jarlan Barrera;28;Categoria Primera A;2021;Midfielder;Atlético Nacional;Colombia;40;10;4;6;4;2;2;13;0
Javier Arley Reina Calvo;34;Categoria Primera A;2021;Midfielder;Independiente Medellín;Colombia;25;3;1;2;1;1;0;2;1
Javier Calle Estrada;32;Categoria Primera A;2021;Midfielder;Boyacá Chicó;Colombia;11;1;1;0;0;0;0;1;0
Javier Mateo Ortíz Morales;20;Categoria Primera A;2021;Midfielder;América de Cali;Colombia;1;1;1;0;0;0;0;0;0
Javier Steven García mosquera;22;Categoria Primera A;2021;Forward;Deportivo Pereira;Colombia;11;1;1;0;0;0;0;2;0
Jean Carlos Becerra Cuello;30;Categoria Primera A;2021;Midfielder;Atlético Huila;Colombia;7;1;1;0;0;0;0;1;0
Jean Carlos Pestaña Hernández;26;Categoria Primera A;2021;Midfielder;La Equidad;Colombia;34;0;0;0;0;0;0;14;1
Jean Franco Alexi Fuentes Velasco;26;Categoria Primera A;2021;Defender;La Equidad;Venezuela;12;0;0;0;0;0;0;1;0
Jean Paul Arce Cruz;21;Categoria Primera A;2021;Midfielder;Deportivo Cali;Colombia;2;0;0;0;0;0;0;0;0
Jean Pierre Angulo Angulo;25;Categoria Primera A;2021;Forward;Jaguares de Córdoba;Colombia;1;0;0;0;0;0;0;0;0
Jefersson Justino Martínez Valverde;30;Categoria Primera A;2021;Goalkeeper;Deportes Tolima;Colombia;0;0;0;0;0;0;0;0;0
Jefferson Cuero Castro;35;Categoria Primera A;2021;Forward;Once Caldas;Colombia;11;0;0;0;0;0;0;1;0
Jefferson David Churi León;21;Categoria Primera A;2021;Forward;Deportes Quindío;Colombia;10;0;0;0;0;0;0;0;0
Jefferson David Sánchez Blanco;29;Categoria Primera A;2021;Goalkeeper;Deportes Quindío;Colombia;8;0;0;0;0;0;0;2;0
Jefferson Duque;36;Categoria Primera A;2021;Forward;Atlético Nacional;Colombia;41;21;14;7;9;6;3;7;0
Jefferson Goivanny Solano Montañez;27;Categoria Primera A;2021;Forward;Jaguares de Córdoba;Colombia;16;1;1;0;0;0;0;0;0
Jefferson José Gómez Genes;27;Categoria Primera A;2021;Defender;Junior;Colombia;3;0;0;0;0;0;0;2;0
Jefferson Mena Palacios;34;Categoria Primera A;2021;Defender;La Equidad;Colombia;17;1;1;0;0;0;0;4;0
Jefferson Michell Ramos Ramírez;25;Categoria Primera A;2021;Forward;Envigado;Colombia;20;1;1;0;1;0;1;5;0
Jeison Andrés Angulo Trujillo;27;Categoria Primera A;2021;Defender;Deportes Tolima;Colombia;40;2;2;0;0;0;0;8;0
Jeison Estiven Quiñónes Botina;26;Categoria Primera A;2021;Defender;Deportivo Pasto;Colombia;35;1;1;0;0;0;0;8;0
Jeison Medina Escobar;28;Categoria Primera A;2021;Forward;Deportivo Pasto;Colombia;13;3;1;2;0;0;0;0;0
Jeison Méndez;23;Categoria Primera A;2021;Goalkeeper;Atlético Huila;Colombia;0;0;0;0;0;0;0;0;0
Jeison Steven Lucumí Mina;28;Categoria Primera A;2021;Midfielder;América de Cali;Colombia;33;3;0;3;4;2;2;2;0
Jeisson Andrés Palacios Murillo;29;Categoria Primera A;2021;Defender;Santa Fe;Colombia;14;1;0;1;0;0;0;5;0
Jerson Andrés Malagón Piracún;30;Categoria Primera A;2021;Defender;América de Cali;Colombia;12;0;0;0;1;1;0;3;1
Jersson González;22;Categoria Primera A;2021;Midfielder;Santa Fe;Colombia;23;2;1;1;2;1;1;1;0
Jesús Antonio Figueroa Olaya;27;Categoria Primera A;2021;Defender;Deportes Quindío;Colombia;12;0;0;0;1;0;1;2;0
Jesús David Arrieta Farak;32;Categoria Primera A;2021;Forward;Patriotas Boyacá;Colombia;32;6;3;3;2;1;1;7;0
Jesús David Murillo León;30;Categoria Primera A;2021;Defender;Once Caldas;Colombia;30;0;0;0;1;1;0;7;1
Jesús David Rivas Hernández;26;Categoria Primera A;2021;Forward;Rionegro Águilas;Colombia;13;0;0;0;0;0;0;1;0
Jhan Carlos Cuero Solis;24;Categoria Primera A;2021;Midfielder;La Equidad;Colombia;2;0;0;0;0;0;0;0;0
Jherson Steven Mosquera Castro;24;Categoria Primera A;2021;Defender;Deportivo Pereira;Colombia;43;0;0;0;1;0;1;7;0
Jhoan Alexander Gaviria Tapias;21;Categoria Primera A;2021;Defender;Patriotas Boyacá;Colombia;2;0;0;0;0;0;0;0;0
Jhoan Manuel Arenas Delgado;33;Categoria Primera A;2021;Midfielder;Boyacá Chicó;Colombia;10;1;0;1;0;0;0;0;0
Jhoan Sebastián Ayala Sanabria;28;Categoria Primera A;2021;Midfielder;Deportivo Pasto;Colombia;5;0;0;0;0;0;0;0;0
Jhojan Valencia;27;Categoria Primera A;2021;Midfielder;Deportivo Cali;Colombia;43;1;0;1;2;2;0;15;1
Jhon Alexander Palacios Santos;24;Categoria Primera A;2021;Defender;América de Cali;Colombia;11;0;0;0;0;0;0;5;0
Jhon Ányelo Labastidas Daza;25;Categoria Primera A;2021;Midfielder;Jaguares de Córdoba;Colombia;3;0;0;0;0;0;0;0;0
Jhon Arias;26;Categoria Primera A;2021;Midfielder;Santa Fe;Colombia;22;3;1;2;1;0;1;2;0
Jhon Durán;19;Categoria Primera A;2021;Defender;Envigado;Colombia;23;7;5;2;3;3;0;12;0
Jhon Emerson Córdoba Mosquera;23;Categoria Primera A;2021;Midfielder;Atlético Huila;Colombia;5;0;0;0;0;0;0;1;0
Jhon Freduar Vásquez Anaya;28;Categoria Primera A;2021;Midfielder;Deportivo Cali;Colombia;41;4;0;4;5;2;3;12;0
Jhon Fredy Miranda Rada;26;Categoria Primera A;2021;Forward;Rionegro Águilas;Colombia;12;2;0;2;2;0;2;1;0
Jhon Fredy Pérez Lizarazo;35;Categoria Primera A;2021;Midfielder;Alianza Petrolera;Colombia;32;6;5;1;1;1;0;6;0
Jhon Fredy Salazar Valencia;28;Categoria Primera A;2021;Forward;Rionegro Águilas;Colombia;32;3;2;1;0;0;0;5;0
Jhon Gómez;22;Categoria Primera A;2021;Defender;Boyacá Chicó;Colombia;2;0;0;0;0;0;0;0;0
Jhon Harold Balanta Carabalí;25;Categoria Primera A;2021;Midfielder;Deportes Quindío;Colombia;10;2;2;0;0;0;0;3;0
Jhon Jairo Velásquez Turga;28;Categoria Primera A;2021;Midfielder;Santa Fe;Colombia;33;4;2;2;8;4;4;4;0
Jhon Stiven Quinto Gómez;24;Categoria Primera A;2021;Forward;Deportivo Pereira;Colombia;5;0;0;0;0;0;0;0;0
Jhon Stiwar García Mena;33;Categoria Primera A;2021;Midfielder;Patriotas Boyacá;Colombia;18;0;0;0;0;0;0;1;0
Jhonatan Alexander Agudelo Velásquez;30;Categoria Primera A;2021;Forward;Rionegro Águilas;Colombia;3;0;0;0;0;0;0;1;0
Jhonatan Carmona;20;Categoria Primera A;2021;Forward;Atlético Huila;Colombia;4;1;0;1;0;0;0;2;0
Jhonathan Muñoz Posso;35;Categoria Primera A;2021;Defender;Boyacá Chicó;Colombia;12;0;0;0;0;0;0;5;1
Jhonier Alfonco Blanco Yus;22;Categoria Primera A;2021;Forward;Rionegro Águilas;Colombia;15;1;0;1;1;0;1;2;0
Jhonier Laszo;22;Categoria Primera A;2021;Midfielder;Once Caldas;Colombia;1;0;0;0;0;0;0;0;0
Jhonier Viveros Díaz;31;Categoria Primera A;2021;Midfielder;Atlético Bucaramanga;Colombia;30;1;0;1;1;1;0;2;0
Jhonny Vásquez;36;Categoria Primera A;2021;Midfielder;Deportivo Pereira;Colombia;34;2;1;1;0;0;0;9;1
Jhons Altamiranda;23;Categoria Primera A;2021;Midfielder;Jaguares de Córdoba;Colombia;2;1;1;0;0;0;0;1;0
Jhord Bayron Garcés Moreno;30;Categoria Primera A;2021;Forward;Alianza Petrolera;Colombia;43;11;7;4;5;3;2;3;0
Jhostín Farney Medranda Minota;22;Categoria Primera A;2021;Forward;Deportes Quindío;Colombia;8;0;0;0;0;0;0;2;1
Jimer Fory;21;Categoria Primera A;2021;Forward;Atlético Nacional;Colombia;11;0;0;0;0;0;0;1;0
Joan Felipe Parra Marin;23;Categoria Primera A;2021;Goalkeeper;Envigado;Colombia;15;0;0;0;0;0;0;0;0
Joan Sebastián Castro Dinas;26;Categoria Primera A;2021;Defender;La Equidad;Colombia;22;4;3;1;0;0;0;6;1
Joan Stiven Ramírez Martínez;24;Categoria Primera A;2021;Midfielder;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Joao Leandro Rodríguez González;27;Categoria Primera A;2021;Forward;América de Cali;Colombia;17;1;1;0;0;0;0;2;0
Joel David Graterol Nader;26;Categoria Primera A;2021;Goalkeeper;América de Cali;Venezuela;31;0;0;0;0;0;0;1;0
Johan Bocanegra;24;Categoria Primera A;2021;Midfielder;Junior;Colombia;8;0;0;0;0;0;0;0;0
Johan Camilo Caballero Cristancho;25;Categoria Primera A;2021;Forward;Santa Fe;Colombia;24;2;0;2;3;2;1;3;0
Johan Sebastian Cristansho Castaneda;21;Categoria Primera A;2021;Midfielder;Atlético Bucaramanga;Colombia;2;0;0;0;0;0;0;0;0
Johan Steven Gómez Moreno;29;Categoria Primera A;2021;Forward;Jaguares de Córdoba;Colombia;3;0;0;0;0;0;0;1;0
John Edison García Zabala;34;Categoria Primera A;2021;Defender;La Equidad;Colombia;37;2;0;2;0;0;0;8;1
John Edison Hernández Montoya;37;Categoria Primera A;2021;Midfielder;Atlético Bucaramanga;Colombia;30;1;1;0;1;0;1;9;0
John Fredy Pajoy Ortíz;34;Categoria Primera A;2021;Forward;Junior;Colombia;16;1;1;0;1;1;0;2;0
John Méndez;19;Categoria Primera A;2021;Forward;Atlético Huila;Colombia;2;0;0;0;1;0;1;0;0
John Murillo;20;Categoria Primera A;2021;Goalkeeper;Once Caldas;Colombia;0;0;0;0;0;0;0;0;0
John William Narváez Arroyo;32;Categoria Primera A;2021;Defender;Deportes Tolima;Ecuador;17;1;1;0;0;0;0;2;0
Joiner Moreno Montero;23;Categoria Primera A;2021;Defender;La Equidad;Colombia;3;0;0;0;0;0;0;0;0
Jonatan Daniel Alvez Sagar;35;Categoria Primera A;2021;Forward;Atlético Nacional;Uruguay;32;5;3;2;4;2;2;3;0
