full_name;age;league;season;position;Current Club;nationality;appearances_overall;goals_overall;goals_home;goals_away;assists_overall;assists_home;assists_away;yellow_cards_overall;red_cards_overall
Santiago Castaño;28;Categoria Primera A;2022;Goalkeeper;Deportivo Pereira;USA;7;0;0;0;0;0;0;2;0
Santiago Cubides;23;Categoria Primera A;2022;Forward;Once Caldas;Colombia;6;1;0;1;0;0;0;0;0
Santiago Gómez Realpe;25;Categoria Primera A;2022;Midfielder;Deportivo Pasto;Colombia;1;0;0;0;0;0;0;1;0
Santiago Jiménez Mejía;25;Categoria Primera A;2022;Defender;Envigado;Colombia;23;1;1;0;1;0;1;9;0
Santiago Londoño;28;Categoria Primera A;2022;Goalkeeper;Envigado;Colombia;14;0;0;0;0;0;0;3;1
Santiago Mera;22;Categoria Primera A;2022;Forward;Once Caldas;Colombia;9;0;0;0;1;1;0;1;0
Santiago Montoya Muñoz;32;Categoria Primera A;2022;Midfielder;Deportivo Pereira;Colombia;13;1;1;0;1;1;0;0;0
Santiago Múñoz;24;Categoria Primera A;2022;Forward;Envigado;Colombia;3;0;0;0;0;0;0;0;0
Santiago Noreña Galeano;25;Categoria Primera A;2022;Defender;Envigado;Colombia;33;0;0;0;0;0;0;13;1
Santiago Orozco Fernández;27;Categoria Primera A;2022;Midfielder;Alianza Petrolera;Colombia;35;0;0;0;2;2;0;9;0
Santiago Roa Reyes;29;Categoria Primera A;2022;Defender;Once Caldas;Colombia;1;0;0;0;0;0;0;0;0
Santiago Ruiz Rojas;26;Categoria Primera A;2022;Defender;Alianza Petrolera;Colombia;16;0;0;0;1;1;0;7;0
Santiago Stiven Cortes Castillo;23;Categoria Primera A;2022;Midfielder;Deportivo Cali;Colombia;2;0;0;0;1;1;0;0;0
Santiago Tamayo Gómez;20;Categoria Primera A;2022;Midfielder;Santa Fe;Colombia;1;0;0;0;0;0;0;0;0
Santiago Vergara Pájaro;20;Categoria Primera A;2022;Forward;Cortuluá;Colombia;3;0;0;0;0;0;0;0;0
Sebastián Acosta Pineda;28;Categoria Primera A;2022;Midfielder;Alianza Petrolera;Colombia;22;3;1;2;1;1;0;1;0
Sebastián Araujo Lemuz;26;Categoria Primera A;2022;Goalkeeper;Junior;Colombia;0;0;0;0;0;0;0;0;0
Sebastián Felipe Guzmán Mendoza;26;Categoria Primera A;2022;Midfielder;Once Caldas;Colombia;9;0;0;0;0;0;0;1;0
Sebastián Gómez;27;Categoria Primera A;2022;Forward;Atlético Nacional;Colombia;37;3;2;1;2;2;0;14;0
Sebastián Ignacio Leyton Hevia;30;Categoria Primera A;2022;Midfielder;Deportivo Cali;Chile;14;2;2;0;0;0;0;6;0
Sebastián Rodríguez;22;Categoria Primera A;2022;Defender;Rionegro Águilas;Colombia;23;1;1;0;0;0;0;7;0
Sebastián Viera;40;Categoria Primera A;2022;Goalkeeper;Junior;Uruguay;48;1;0;1;0;0;0;8;1
Sérgio Andrés Avellaneda Morales;33;Categoria Primera A;2022;Goalkeeper;Atlético Bucaramanga;Colombia;0;0;0;0;0;0;0;0;0
Sergio David Mosquera Larrahondo;21;Categoria Primera A;2022;Forward;América de Cali;Colombia;0;0;0;0;0;0;0;0;0
Sergio Felipe Román Palacios;28;Categoria Primera A;2022;Goalkeeper;La Equidad;Colombia;10;0;0;0;0;0;0;2;0
Sergio Mosquera;29;Categoria Primera A;2022;Defender;Deportes Tolima;Colombia;14;1;1;0;0;0;0;3;1
Sherman Andrés Cárdenas Estupiñán;34;Categoria Primera A;2022;Midfielder;Atlético Bucaramanga;Colombia;45;8;5;3;11;6;5;11;0
Sneyder Julián Muñoz Muñoz;31;Categoria Primera A;2022;Forward;Alianza Petrolera;Colombia;23;1;1;0;0;0;0;8;0
Stalin Motta Vaquiro;39;Categoria Primera A;2022;Midfielder;La Equidad;Colombia;26;1;1;0;0;0;0;5;0
Steven Andrés Rodríguez Ossa;24;Categoria Primera A;2022;Forward;Independiente Medellín;Colombia;3;0;0;0;0;0;0;1;0
Stevenson Jérez;21;Categoria Primera A;2022;Defender;Atlético Bucaramanga;Colombia;1;0;0;0;0;0;0;0;0
Stiven Alexander Valencia Asprilla;20;Categoria Primera A;2022;Defender;Cortuluá;Colombia;12;0;0;0;1;0;1;5;0
Stiven Vega Londoño;25;Categoria Primera A;2022;Defender;Millonarios;Colombia;15;0;0;0;1;0;1;2;0
Stiwar Mena Serna;29;Categoria Primera A;2022;Defender;Unión Magdalena;Colombia;24;1;1;0;0;0;0;10;1
Stiwart Alejando Acuña López;24;Categoria Primera A;2022;Forward;Alianza Petrolera;Colombia;5;1;1;0;1;1;0;0;0
Teófilo Antonio Gutiérrez Roncancio;38;Categoria Primera A;2022;Forward;Deportivo Cali;Colombia;28;5;3;2;7;6;1;13;3
Tomás Ángel;20;Categoria Primera A;2022;Forward;Atlético Nacional;Colombia;4;0;0;0;0;0;0;0;0
Víctor Andrés Cabezas Vergel;25;Categoria Primera A;2022;Goalkeeper;Deportivo Pasto;Colombia;6;0;0;0;0;0;0;1;0
Víctor Danilo Mejía Mina;30;Categoria Primera A;2022;Midfielder;Atlético Bucaramanga;Colombia;29;0;0;0;1;0;1;5;0
Víctor Hugo Yánez Borja;24;Categoria Primera A;2022;Defender;Deportivo Pasto;Colombia;2;0;0;0;0;0;0;0;0
Víctor Manuel Arboleda Murillo;26;Categoria Primera A;2022;Forward;Deportivo Pasto;Colombia;32;3;2;1;0;0;0;4;1
Victor Manuel Brid Arroyo;22;Categoria Primera A;2022;Goalkeeper;Jaguares de Córdoba;Colombia;0;0;0;0;0;0;0;0;0
Víctor Moreno;28;Categoria Primera A;2022;Midfielder;Independiente Medellín;Colombia;47;2;0;2;0;0;0;9;1
Vladimir Javier Hernández Rivero;34;Categoria Primera A;2022;Midfielder;Independiente Medellín;Colombia;48;4;3;1;8;5;3;3;0
Walmer Pacheco Mejía;28;Categoria Primera A;2022;Defender;Junior;Colombia;36;2;2;0;4;2;2;10;0
Washington Jesús Ortega Olivera;28;Categoria Primera A;2022;Goalkeeper;La Equidad;Uruguay;37;0;0;0;0;0;0;4;1
Weibmar Banny Asprilla Mena;24;Categoria Primera A;2022;Goalkeeper;Independiente Medellín;Colombia;0;0;0;0;0;0;0;0;0
Wilder Andrés Guisao Correa;32;Categoria Primera A;2022;Midfielder;Cortuluá;Colombia;34;2;2;0;3;2;1;4;0
Wilfrido De La Rosa Mendoza;30;Categoria Primera A;2022;Forward;Santa Fe;Colombia;25;2;2;0;2;1;1;6;0
William Camilo Hurtado Ortíz;19;Categoria Primera A;2022;Midfielder;Envigado;Colombia;6;0;0;0;0;0;0;2;0
William David Cuesta Mosquera;30;Categoria Primera A;2022;Goalkeeper;Deportes Tolima;Colombia;35;0;0;0;0;0;0;3;0
William Dávila Paz;22;Categoria Primera A;2022;Midfielder;Deportes Tolima;Colombia;0;0;0;0;0;0;0;0;0
William Omar Duarte Figueroa;28;Categoria Primera A;2022;Forward;Jaguares de Córdoba;Colombia;11;2;1;1;1;1;0;2;0
Wilson David Morelo López;36;Categoria Primera A;2022;Forward;Santa Fe;Colombia;44;19;11;8;1;1;0;5;0
Yadir Meneses Betancur;23;Categoria Primera A;2022;Midfielder;Envigado;Colombia;7;1;0;1;1;1;0;0;0
Yaliston Andrés Martínez Castilo;23;Categoria Primera A;2022;Midfielder;América de Cali;Colombia;12;0;0;0;1;1;0;3;1
Yaser Esneider Asprilla Martínez;19;Categoria Primera A;2022;Midfielder;Envigado;Colombia;18;1;0;1;2;2;0;2;0
Yeferson Andrés Contreras Villamizar;24;Categoria Primera A;2022;Forward;Cortuluá;Colombia;5;0;0;0;0;0;0;1;0
Yeferson Andrés Rodallega Paz;22;Categoria Primera A;2022;Defender;Envigado;Colombia;32;0;0;0;4;2;2;1;0
Yeicar Alberto Perlaza Perea;20;Categoria Primera A;2022;Defender;Atlético Nacional;Colombia;0;0;0;0;0;0;0;0;0
Yeiler Andrés Goez;24;Categoria Primera A;2022;Midfielder;Deportivo Pereira;Colombia;37;1;0;1;2;2;0;7;1
Yeison Andrés Tolosa Castro;24;Categoria Primera A;2022;Forward;Deportivo Pasto;Colombia;9;0;0;0;2;1;1;2;0
Yeison Daniel Moreno Murillo;26;Categoria Primera A;2022;Forward;Atlético Bucaramanga;Colombia;20;1;0;1;2;2;0;0;0
Yeison Estiven Guzmán Gómez;25;Categoria Primera A;2022;Forward;Atlético Nacional;Colombia;38;4;2;2;1;0;1;1;0
Yeison Stiven Gordillo Vargas;31;Categoria Primera A;2022;Midfielder;Junior;Colombia;16;0;0;0;0;0;0;4;0
Yeison Suárez;26;Categoria Primera A;2022;Defender;Deportivo Pereira;Colombia;9;0;0;0;0;0;0;2;0
Yerson Candelo;31;Categoria Primera A;2022;Midfielder;Atlético Nacional;Colombia;37;1;1;0;5;2;3;3;0
Yesid Alberto Díaz Montero;26;Categoria Primera A;2022;Midfielder;Independiente Medellín;Colombia;4;0;0;0;0;0;0;1;1
Yesith Martínez Caraballo;28;Categoria Primera A;2022;Midfielder;Deportivo Pasto;Colombia;6;0;0;0;0;0;0;0;0
Yesus Segundo Cabrera Ramírez;33;Categoria Primera A;2022;Midfielder;Junior;Colombia;33;0;0;0;5;2;3;3;0
Yhorman David Hurtado Torres;26;Categoria Primera A;2022;Midfielder;Rionegro Águilas;Colombia;31;0;0;0;1;1;0;5;0
Yilmar Velásquez;24;Categoria Primera A;2022;Defender;Deportivo Pereira;Colombia;25;0;0;0;1;0;1;8;0
Yilmar Zamir Celedón Salas;23;Categoria Primera A;2022;Midfielder;Envigado;Colombia;24;0;0;0;1;1;0;6;1
Yilson Mosquera;22;Categoria Primera A;2022;Midfielder;Envigado;Colombia;9;0;0;0;0;0;0;1;0
Yilson Rosales;22;Categoria Primera A;2022;Defender;Deportivo Pasto;Colombia;18;0;0;0;0;0;0;1;0
Yimmi Andrés Congo Caicedo;25;Categoria Primera A;2022;Midfielder;Deportivo Cali;Colombia;21;0;0;0;0;0;0;3;0
Yohandry José Orozco Cujía;32;Categoria Primera A;2022;Midfielder;Deportes Tolima;Venezuela;30;4;1;3;6;2;4;1;0
Yoiver González Mosquera;33;Categoria Primera A;2022;Defender;La Equidad;Equatorial Guinea;22;0;0;0;0;0;0;7;0
Yoni Alejandro Mosquera Palacio;21;Categoria Primera A;2022;Defender;Rionegro Águilas;Colombia;5;0;0;0;0;0;0;0;0
Yony González;29;Categoria Primera A;2022;Midfielder;Deportivo Cali;Colombia;25;2;2;0;3;0;3;2;1
Yuber Alberto Asprilla Viera;30;Categoria Primera A;2022;Forward;Jaguares de Córdoba;Colombia;6;0;0;0;0;0;0;0;0
Yuber Quiñones;21;Categoria Primera A;2022;Forward;Millonarios;Colombia;24;1;0;1;1;0;1;1;0
Yulián Gómez;26;Categoria Primera A;2022;Defender;Independiente Medellín;Colombia;36;0;0;0;1;0;1;2;0
Yulián José Anchico Patiño;39;Categoria Primera A;2022;Defender;Santa Fe;Colombia;11;0;0;0;0;0;0;4;1
