full_name;age;league;season;position;Current Club;nationality;appearances_overall;goals_overall;goals_home;goals_away;assists_overall;assists_home;assists_away;yellow_cards_overall;red_cards_overall
Duván Andrés Ramírez González;26;Categoria Primera A;2016;Midfielder;Cortuluá;Colombia;2;0;0;0;0;0;0;1;0
Duván Andres Sevillano Ortiz;23;Categoria Primera A;2016;Midfielder;Cortuluá;Colombia;0;0;0;0;0;0;0;0;0
Duván Andrés Vergara Hernández;26;Categoria Primera A;2016;Forward;Envigado;Colombia;30;6;2;4;0;0;0;4;0
Duván Felipe Palacio Mosquera;25;Categoria Primera A;2016;Defender;Jaguares de Córdoba;Colombia;1;0;0;0;0;0;0;0;0
Duvan Torres Caicedo;26;Categoria Primera A;2016;Forward;Deportivo Pasto;Colombia;5;0;0;0;0;0;0;2;0
Eber Eduardo Díaz Patiño;26;Categoria Primera A;2016;Forward;Jaguares de Córdoba;Colombia;0;0;0;0;0;0;0;0;0
Eder Aleixo Chaux Ospina;30;Categoria Primera A;2016;Goalkeeper;Alianza Petrolera;Colombia;1;0;0;0;0;0;0;0;0
Eder Castañeda Botia;30;Categoria Primera A;2016;Defender;Atlético Huila;Colombia;17;1;1;0;0;0;0;7;0
Edgar Mauricio Gómez Sánchez;28;Categoria Primera A;2016;Defender;Patriotas Boyacá;Colombia;42;7;6;1;0;0;0;6;0
Edier Tello Mosquera;32;Categoria Primera A;2016;Midfielder;Jaguares de Córdoba;Colombia;25;3;1;2;0;0;0;3;1
Edinson Manuel Palomino Marrugo;36;Categoria Primera A;2016;Midfielder;Rionegro Águilas;Colombia;27;4;1;3;0;0;0;6;0
Edis Horacio Ibargüen García;30;Categoria Primera A;2016;Midfielder;Patriotas Boyacá;Colombia;39;8;5;3;0;0;0;4;0
Edison Toloza Colorado;38;Categoria Primera A;2016;Forward;Junior;Colombia;29;4;2;2;0;0;0;5;1
Edson Omar Vásquez Ortega;33;Categoria Primera A;2016;Midfielder;La Equidad;Colombia;15;1;0;1;0;0;0;1;0
Eduar Hernán Caicedo Solís;27;Categoria Primera A;2016;Defender;Cortuluá;Colombia;6;1;1;0;0;0;0;5;1
Eduard Andrés Atuesta Velasco;25;Categoria Primera A;2016;Midfielder;Independiente Medellín;Colombia;4;0;0;0;0;0;0;2;0
Eduard Andrés Gutiérrez Castillo;27;Categoria Primera A;2016;Defender;Atlético Huila;Colombia;5;0;0;0;0;0;0;2;1
Eduardo Luis Carrillo Valdéz;30;Categoria Primera A;2016;Midfielder;Jaguares de Córdoba;Colombia;14;0;0;0;0;0;0;4;0
Edward Cuernú Pinto;25;Categoria Primera A;2016;Forward;Fortaleza CEIF;Colombia;1;0;0;0;0;0;0;0;0
Edwards Yesid Jiménez Gómez;41;Categoria Primera A;2016;Forward;Boyacá Chicó;Colombia;24;6;5;1;0;0;0;4;0
Edwin Alexis Velasco Uzuriaga;30;Categoria Primera A;2016;Defender;Atlético Nacional;Colombia;28;1;1;0;0;0;0;8;0
Edwin Andrés Torres Palacios;24;Categoria Primera A;2016;Midfielder;Alianza Petrolera;Colombia;1;0;0;0;0;0;0;0;0
Edwin Ramírez;25;Categoria Primera A;2016;Forward;Once Caldas;Colombia;0;0;0;0;0;0;0;0;0
Edwin Ronaldo Ariza Cabezas;24;Categoria Primera A;2016;Midfielder;Alianza Petrolera;Colombia;16;2;2;0;0;0;0;1;0
Edwin Ronaldo Tavera Contreras;27;Categoria Primera A;2016;Midfielder;Atlético Huila;Colombia;21;0;0;0;0;0;0;7;1
Efraín Cortés Grueso;38;Categoria Primera A;2016;Defender;Atlético Huila;Colombia;9;0;0;0;0;0;0;3;1
Efraín Viáfara Molina;41;Categoria Primera A;2016;Forward;Jaguares de Córdoba;Colombia;5;0;0;0;0;0;0;0;0
Elacio José Córdoba Mosquera;28;Categoria Primera A;2016;Defender;Independiente Medellín;Colombia;4;0;0;0;0;0;0;0;0
Eliser Evangelista Quiñónes Tenorio;33;Categoria Primera A;2016;Midfielder;Alianza Petrolera;Colombia;15;6;4;2;0;0;0;0;0
Elkin Blanco Rivas;33;Categoria Primera A;2016;Midfielder;Atlético Nacional;Colombia;35;2;2;0;0;0;0;14;0
Elkin Darío Barrera Cano;39;Categoria Primera A;2016;Midfielder;Jaguares de Córdoba;Colombia;7;0;0;0;0;0;0;1;0
Elkin Soto Jaramillo;42;Categoria Primera A;2016;Midfielder;Once Caldas;Colombia;15;0;0;0;0;0;0;0;0
Elvis David Mosquera Valdés;31;Categoria Primera A;2016;Defender;La Equidad;Colombia;31;1;0;1;0;0;0;5;0
Elvis Javier González Herrera;40;Categoria Primera A;2016;Defender;Rionegro Águilas;Colombia;8;0;0;0;0;0;0;2;0
Elvis Perlaza;33;Categoria Primera A;2016;Defender;Jaguares de Córdoba;Colombia;31;0;0;0;0;0;0;15;1
Emiliano Jorge Rubén Méndez;33;Categoria Primera A;2016;Midfielder;Atlético Huila;Argentina;16;0;0;0;0;0;0;9;0
Enrique Carlos Serje Orozco;26;Categoria Primera A;2016;Midfielder;Junior;Colombia;10;0;0;0;0;0;0;6;0
Enzo Hernán Gutiérrez Lencinas;36;Categoria Primera A;2016;Forward;Millonarios;Argentina;14;2;1;1;0;0;0;1;0
Ernesto Exequiel Hernández Oncina;37;Categoria Primera A;2016;Goalkeeper;Deportivo Cali;Uruguay;21;0;0;0;0;0;0;0;0
Esteban Armando Ruiz Molina;25;Categoria Primera A;2016;Goalkeeper;La Equidad;Colombia;0;0;0;0;0;0;0;0;0
Esteban Orozco Toro;23;Categoria Primera A;2016;Defender;Rionegro Águilas;Colombia;0;0;0;0;0;0;0;0;0
Estéfano Arango González;28;Categoria Primera A;2016;Midfielder;Alianza Petrolera;Colombia;33;3;1;2;0;0;0;6;0
Ever Valencia;25;Categoria Primera A;2016;Midfielder;Independiente Medellín;Colombia;8;1;1;0;0;0;0;0;0
Ezequiel Edison Rescaldani;30;Categoria Primera A;2016;Forward;Atlético Nacional;Argentina;14;3;2;1;0;0;0;3;0
Ezequiel Palomeque Mena;29;Categoria Primera A;2016;Defender;Cortuluá;Colombia;3;0;0;0;0;0;0;1;0
Faber Andrés Gil Mosquera;27;Categoria Primera A;2016;Midfielder;Envigado;Colombia;3;0;0;0;0;0;0;0;0
Faber Cañaveral Rentería;34;Categoria Primera A;2016;Midfielder;Junior;Colombia;31;0;0;0;0;0;0;8;0
Fabián Alexis Viáfara Alarcón;30;Categoria Primera A;2016;Defender;Rionegro Águilas;Colombia;25;0;0;0;0;0;0;2;0
Fabián Andrés Vargas Rivera;42;Categoria Primera A;2016;Midfielder;La Equidad;Colombia;15;0;0;0;0;0;0;7;0
Fabián Eduardo Hernández Acosta;38;Categoria Primera A;2016;Forward;Fortaleza CEIF;Colombia;1;0;0;0;0;0;0;0;0
Fabián Héctor Sambueza;34;Categoria Primera A;2016;Midfielder;Deportivo Cali;Argentina;35;9;7;2;0;0;0;13;1
Fábio Darío Rodríguez Mejía;36;Categoria Primera A;2016;Defender;Rionegro Águilas;Colombia;30;0;0;0;0;0;0;10;0
Fabio Enrique Castillo Choco;32;Categoria Primera A;2016;Defender;Boyacá Chicó;Colombia;20;0;0;0;0;0;0;3;0
Fáider Fabio Burbano Castillo;30;Categoria Primera A;2016;Midfielder;Independiente Medellín;Colombia;12;1;1;0;0;0;0;0;0
Fáiner Torijano Cano;34;Categoria Primera A;2016;Defender;Deportes Tolima;Colombia;39;0;0;0;0;0;0;7;0
Farid Alfonso Díaz Rhenals;39;Categoria Primera A;2016;Defender;Atlético Nacional;Colombia;9;1;1;0;0;0;0;2;0
Fausto Manuel Obeso Pérez;34;Categoria Primera A;2016;Defender;Boyacá Chicó;Colombia;23;0;0;0;0;0;0;7;0
Federico Arbeláez Ocampo;25;Categoria Primera A;2016;Defender;Atlético Nacional;Colombia;0;0;0;0;0;0;0;0;0
Federico Horacio Laens Martino;34;Categoria Primera A;2016;Forward;La Equidad;Uruguay;13;1;1;0;0;0;0;0;0
Felipe Abdiel Baloy Ramírez;41;Categoria Primera A;2016;Defender;Rionegro Águilas;Panama;13;0;0;0;0;0;0;8;2
Felipe Acosta Bayer;28;Categoria Primera A;2016;Midfielder;Boyacá Chicó;Colombia;2;0;0;0;0;0;0;0;0
Felipe Aguilar Mendoza;29;Categoria Primera A;2016;Defender;Atlético Nacional;Colombia;15;0;0;0;0;0;0;4;0
Felipe Banguero Millán;33;Categoria Primera A;2016;Defender;Deportivo Cali;Colombia;22;0;0;0;0;0;0;5;0
Félix Antonio García Ibargüen;38;Categoria Primera A;2016;Defender;Atlético Bucaramanga;Colombia;22;1;0;1;0;0;0;6;0
Félix Enrique Noguera Collante;35;Categoria Primera A;2016;Defender;Junior;Colombia;7;0;0;0;0;0;0;1;0
Flavio Armando Córdoba Rodríguez;37;Categoria Primera A;2016;Defender;La Equidad;Colombia;9;0;0;0;0;0;0;0;0
Francisco Antonio Córdoba Escarpeta;33;Categoria Primera A;2016;Defender;Deportivo Pasto;Colombia;34;1;0;1;0;0;0;8;0
Francisco Javier García Quezada;31;Categoria Primera A;2016;Midfielder;Atlético Huila;Paraguay;11;0;0;0;0;0;0;3;0
Francisco Javier Palma Pérez;31;Categoria Primera A;2016;Defender;Alianza Petrolera;Colombia;1;0;0;0;0;0;0;1;0
Francisco Javier Rodríguez Ibarra;35;Categoria Primera A;2016;Midfielder;Rionegro Águilas;Colombia;27;0;0;0;0;0;0;9;1
Francisco José Rosero Pinzón;26;Categoria Primera A;2016;Midfielder;Atlético Huila;Colombia;2;0;0;0;0;0;0;0;0
Franco Armani;35;Categoria Primera A;2016;Goalkeeper;Atlético Nacional;Argentina;20;0;0;0;0;0;0;2;0
Franklin José Lucena Peña;41;Categoria Primera A;2016;Midfielder;Once Caldas;Venezuela;19;1;0;1;0;0;0;7;0
Franky Duvan Uribe Amado;24;Categoria Primera A;2016;Defender;Atlético Nacional;Colombia;2;0;0;0;0;0;0;0;0
Fredy Machado Mosquera;34;Categoria Primera A;2016;Midfielder;Deportivo Pasto;Colombia;5;0;0;0;0;0;0;1;0
Gabriel Eduardo Díaz Rico;26;Categoria Primera A;2016;Defender;Millonarios;Colombia;10;0;0;0;0;0;0;3;0
Gabriel Enrique Gómez Girón;38;Categoria Primera A;2016;Midfielder;Deportes Tolima;Panama;18;2;1;1;0;0;0;8;0
Gabriel Fernando Leiva Rojas;28;Categoria Primera A;2016;Midfielder;Patriotas Boyacá;Costa Rica;2;0;0;0;0;0;0;1;1
George Saunders;33;Categoria Primera A;2016;Midfielder;Envigado;England;18;0;0;0;0;0;0;10;1
Geovanni Banguera Delgado;26;Categoria Primera A;2016;Goalkeeper;Atlético Huila;Colombia;0;0;0;0;0;0;0;0;0
Germán Alberto González Duque;28;Categoria Primera A;2016;Midfielder;Fortaleza CEIF;Colombia;11;0;0;0;0;0;0;1;0
Germán Andrés Gutiérrez Henao;32;Categoria Primera A;2016;Defender;Junior;Colombia;22;1;0;1;0;0;0;4;0
Germán Mera Cáceres;32;Categoria Primera A;2016;Defender;Deportivo Cali;Colombia;29;3;2;1;0;0;0;10;2
Gerson Andrés Vidal;28;Categoria Primera A;2016;Forward;Jaguares de Córdoba;Colombia;14;2;2;0;0;0;0;4;0
Gilberto García Olarte;35;Categoria Primera A;2016;Defender;Atlético Nacional;Colombia;28;0;0;0;0;0;0;7;0
Guido Di Vanni;34;Categoria Primera A;2016;Forward;Santa Fe;Argentina;6;0;0;0;0;0;0;0;0
Guillermo León Celis Montiel;29;Categoria Primera A;2016;Midfielder;Junior;Colombia;13;0;0;0;0;0;0;2;0
Gulfran Eduardo Támara Figueroa;26;Categoria Primera A;2016;Defender;Junior;Colombia;11;0;0;0;0;0;0;2;0
Hadier Borja Aguilar;25;Categoria Primera A;2016;Forward;Atlético Nacional;Colombia;2;0;0;0;0;0;0;0;0
Hamilton Valencia Londoño;25;Categoria Primera A;2016;Midfielder;Atlético Huila;Colombia;20;2;2;0;0;0;0;1;0
Hanyer Luis Mosquera Córdoba;35;Categoria Primera A;2016;Defender;Rionegro Águilas;Colombia;35;4;3;1;0;0;0;13;1
Harold Andrés Gómez Muñoz;30;Categoria Primera A;2016;Defender;Deportivo Pasto;Colombia;4;0;0;0;0;0;0;0;0
Harold Andrés Rivera Chavarro;29;Categoria Primera A;2016;Midfielder;Jaguares de Córdoba;Colombia;36;4;3;1;0;0;0;18;1
Harold Fabián Preciado Villarreal;28;Categoria Primera A;2016;Forward;Deportivo Cali;Colombia;28;13;11;2;0;0;0;10;0
Harold Fernando Reina Figueroa;32;Categoria Primera A;2016;Forward;Deportivo Pasto;Colombia;13;2;2;0;0;0;0;3;0
Harold Isaza Gutiérrez;27;Categoria Primera A;2016;Forward;Once Caldas;Colombia;18;0;0;0;0;0;0;3;0
Harold Romaña Mosquera;26;Categoria Primera A;2016;Midfielder;Atlético Huila;Colombia;1;0;0;0;0;0;0;0;0
Hárold Santiago Mosquera Caicedo;27;Categoria Primera A;2016;Forward;Millonarios;Colombia;8;0;0;0;0;0;0;0;0
Harrison Arley Mojica Betancourt;29;Categoria Primera A;2016;Forward;Deportivo Cali;Colombia;17;1;1;0;0;0;0;5;0
Harrison Javier Canchimbo Carabalí;31;Categoria Primera A;2016;Defender;Alianza Petrolera;Colombia;28;2;2;0;0;0;0;4;0
Hárrison Steve Henao Hurtado;35;Categoria Primera A;2016;Midfielder;Millonarios;Colombia;34;1;0;1;0;0;0;8;1
Héctor Andrés Quiñónes Cortés;30;Categoria Primera A;2016;Defender;Millonarios;Colombia;10;0;0;0;0;0;0;2;0
Héctor Antonio Urrego Hurtado;29;Categoria Primera A;2016;Defender;Santa Fe;Colombia;24;3;2;1;0;0;0;7;0
Héctor Martín Icart Atahídes;37;Categoria Primera A;2016;Midfielder;Patriotas Boyacá;Uruguay;1;0;0;0;0;0;0;0;0
Héctor Osvaldo Arrigo;36;Categoria Primera A;2016;Forward;Jaguares de Córdoba;Argentina;23;4;3;1;0;0;0;3;0
Heisen Hower Izquierdo Rentería;27;Categoria Primera A;2016;Midfielder;Cortuluá;Colombia;3;0;0;0;0;0;0;0;0
Helibelton Palacios;29;Categoria Primera A;2016;Defender;Deportivo Cali;Colombia;33;1;0;1;0;0;0;2;1
Henry Andrés Rojas Delgado;35;Categoria Primera A;2016;Midfielder;Millonarios;Colombia;34;2;2;0;0;0;0;5;0
Henry Fernando Castillo Riascos;28;Categoria Primera A;2016;Forward;Cortuluá;Colombia;7;0;0;0;0;0;0;0;0
Henry Yoseiner Obando Estacio;29;Categoria Primera A;2016;Defender;Deportes Tolima;Colombia;12;0;0;0;0;0;0;1;0
Herlbert Enrique Soto;26;Categoria Primera A;2016;Midfielder;Boyacá Chicó;Colombia;37;1;1;0;0;0;0;1;0
Hernán Enrique Pertúz Ortega;33;Categoria Primera A;2016;Defender;Independiente Medellín;Colombia;28;0;0;0;0;0;0;1;0
Hernán Ignacio Hechalar;34;Categoria Primera A;2016;Forward;Independiente Medellín;Argentina;40;6;3;3;0;0;0;2;0
Hilario Fabián Mena Marquínez;30;Categoria Primera A;2016;Forward;Patriotas Boyacá;Colombia;10;1;1;0;0;0;0;1;0
Hilton Murillo Sanmartín;34;Categoria Primera A;2016;Midfielder;Rionegro Águilas;Colombia;24;1;1;0;0;0;0;2;0
Homer Enrique Martínez Yepez;24;Categoria Primera A;2016;Midfielder;Junior;Colombia;0;0;0;0;0;0;0;0;0
Horacio David Salaberry Marrero;35;Categoria Primera A;2016;Defender;Santa Fe;Uruguay;10;0;0;0;0;0;0;4;2
Humberto Segundo Osorio Botello;34;Categoria Primera A;2016;Forward;Santa Fe;Colombia;20;6;2;4;0;0;0;2;0
Isaac Enrique Arias Villamíl;31;Categoria Primera A;2016;Forward;Deportes Tolima;Colombia;5;1;1;0;0;0;0;1;0
Iván Andrés Rojas Vásquez;25;Categoria Primera A;2016;Midfielder;Envigado;Colombia;24;2;0;2;0;0;0;4;0
Iván Angulo;23;Categoria Primera A;2016;Midfielder;Envigado;Colombia;0;0;0;0;0;0;0;0;0
Jackson Palacio Sánchez;26;Categoria Primera A;2016;Midfielder;Atlético Huila;Colombia;7;0;0;0;0;0;0;1;0
Jáder Obrian;27;Categoria Primera A;2016;Forward;Deportes Tolima;Colombia;13;0;0;0;0;0;0;2;1
Jaiber Damián Cardona Lozano;32;Categoria Primera A;2016;Goalkeeper;Cortuluá;Colombia;3;0;0;0;0;0;0;1;0
Jaime Alberto Castrillón Vásquez;39;Categoria Primera A;2016;Midfielder;Atlético Bucaramanga;Colombia;19;3;1;2;0;0;0;3;0
Jaime Andrés Sierra Ramírez;36;Categoria Primera A;2016;Forward;Atlético Bucaramanga;Colombia;1;0;0;0;0;0;0;0;0
Jaime Miguel Córdoba Taborda;34;Categoria Primera A;2016;Midfielder;Rionegro Águilas;Colombia;21;4;3;1;0;0;0;5;0
Jaine Steven Barreiro Solis;28;Categoria Primera A;2016;Midfielder;Santa Fe;Colombia;11;1;0;1;0;0;0;4;0
Jair Mosquera Romaña;29;Categoria Primera A;2016;Goalkeeper;Junior;Colombia;4;0;0;0;0;0;0;1;0
Jair Ulices Palacios Silva;32;Categoria Primera A;2016;Defender;Atlético Bucaramanga;Colombia;40;0;0;0;0;0;0;11;0
Jairo Fabián Palomino Sierra;34;Categoria Primera A;2016;Midfielder;Once Caldas;Colombia;15;1;0;1;0;0;0;5;0
Jairo Roy Castillo Espinosa;31;Categoria Primera A;2016;Forward;Atlético Bucaramanga;Colombia;18;1;0;1;0;0;0;0;0
James Amilkar Sánchez Altamiranda;34;Categoria Primera A;2016;Defender;Junior;Colombia;29;3;2;1;0;0;0;13;0
James José Aguirre Hernández;30;Categoria Primera A;2016;Goalkeeper;Atlético Bucaramanga;Colombia;17;0;0;0;0;0;0;3;0
Janer Alberto Serpa Pacheco;41;Categoria Primera A;2016;Goalkeeper;Deportes Tolima;Colombia;6;0;0;0;0;0;0;1;0
Jarlan Barrera;26;Categoria Primera A;2016;Midfielder;Junior;Colombia;26;4;4;0;0;0;0;8;0
Járol Enrique Martínez González;35;Categoria Primera A;2016;Defender;Atlético Bucaramanga;Colombia;19;0;0;0;0;0;0;5;1
Jarvinson González Castro;25;Categoria Primera A;2016;Midfielder;Atlético Huila;Colombia;2;0;0;0;0;0;0;0;0
Javier Alexis Orobio Rincón;26;Categoria Primera A;2016;Goalkeeper;Atlético Bucaramanga;Colombia;0;0;0;0;0;0;0;0;0
Javier López Rodríguez;33;Categoria Primera A;2016;Defender;Santa Fe;Colombia;33;3;3;0;0;0;0;12;0
Jean Carlos Becerra Cuello;29;Categoria Primera A;2016;Midfielder;Cortuluá;Colombia;22;0;0;0;0;0;0;4;0
Jean Carlos Blanco Becerra;30;Categoria Primera A;2016;Forward;La Equidad;Colombia;31;7;7;0;0;0;0;9;2
Jean Franco Sarmiento Campo;25;Categoria Primera A;2016;Defender;Rionegro Águilas;Colombia;0;0;0;0;0;0;0;0;0
Jean Lucas Rivera Murillo;24;Categoria Primera A;2016;Midfielder;Atlético Nacional;Colombia;0;0;0;0;0;0;0;0;0
Jeferson Rivas Tirado;25;Categoria Primera A;2016;Forward;Atlético Nacional;Colombia;0;0;0;0;0;0;0;0;0
Jefersson Justino Martínez Valverde;29;Categoria Primera A;2016;Goalkeeper;Envigado;Colombia;26;0;0;0;0;0;0;9;1
Jefferson Angulo Murillo;35;Categoria Primera A;2016;Midfielder;Fortaleza CEIF;Colombia;4;0;0;0;0;0;0;0;0
Jefferson David Tarifa Camelo;26;Categoria Primera A;2016;Forward;Millonarios;Colombia;1;0;0;0;0;0;0;0;0
Jefferson José Gómez Genes;26;Categoria Primera A;2016;Defender;Envigado;Colombia;35;1;1;0;0;0;0;15;1
Jeison Andrés Angulo Trujillo;26;Categoria Primera A;2016;Defender;Deportivo Cali;Colombia;16;0;0;0;0;0;0;4;1
Jeisson Andrés Palacios Murillo;28;Categoria Primera A;2016;Defender;Alianza Petrolera;Colombia;29;1;1;0;0;0;0;7;0
Jelinson Mosquera Rodríguez;27;Categoria Primera A;2016;Midfielder;Once Caldas;Colombia;1;0;0;0;0;0;0;1;0
Jerry Alberto Ortíz Cortés;29;Categoria Primera A;2016;Midfielder;Atlético Huila;Colombia;18;0;0;0;0;0;0;7;1
Jesús David Marimón Báez;24;Categoria Primera A;2016;Midfielder;Once Caldas;Colombia;23;1;1;0;0;0;0;4;0
Jesús David Murillo;28;Categoria Primera A;2016;Defender;Patriotas Boyacá;Colombia;39;0;0;0;0;0;0;19;1
Jesús David Murillo León;29;Categoria Primera A;2016;Defender;Junior;Colombia;23;0;0;0;0;0;0;6;1
Jesús Manuel Rodríguez Escorcia;28;Categoria Primera A;2016;Forward;Junior;Colombia;8;0;0;0;0;0;0;1;0
Jeysen Jair Núñez Charales;33;Categoria Primera A;2016;Forward;Jaguares de Córdoba;Colombia;9;1;0;1;0;0;0;0;0
Jherson Enrique Córdoba Ospina;34;Categoria Primera A;2016;Midfielder;Alianza Petrolera;Colombia;11;2;0;2;0;0;0;4;0
Jhoaho Rivelino Hinestroza Valencia;26;Categoria Primera A;2016;Forward;Alianza Petrolera;Colombia;10;1;0;1;0;0;0;2;0
Jhoan Sebastián Ayala Sanabria;26;Categoria Primera A;2016;Midfielder;La Equidad;Colombia;10;0;0;0;0;0;0;2;0
Jhohan Romaña;24;Categoria Primera A;2016;Defender;Independiente Medellín;Colombia;1;0;0;0;0;0;0;0;0
Jhon Adolfo Obregón Quiñónez;32;Categoria Primera A;2016;Forward;Boyacá Chicó;Colombia;6;1;0;1;0;0;0;2;0
Jhon Alexander Cano Angulo;39;Categoria Primera A;2016;Defender;Patriotas Boyacá;Colombia;39;0;0;0;0;0;0;10;0
Jhon Anderson Peña Peña;24;Categoria Primera A;2016;Defender;Boyacá Chicó;Colombia;13;0;0;0;0;0;0;6;0
Jhon César Mosquera Rivas;30;Categoria Primera A;2016;Forward;Jaguares de Córdoba;Colombia;9;0;0;0;0;0;0;1;0
Jhon Duque;30;Categoria Primera A;2016;Midfielder;Fortaleza CEIF;Colombia;25;4;3;1;0;0;0;9;0
Jhon Edy Mena Pérez;25;Categoria Primera A;2016;Midfielder;Patriotas Boyacá;Colombia;0;0;0;0;0;0;0;0;0
Jhon Freduar Vásquez Anaya;27;Categoria Primera A;2016;Midfielder;Alianza Petrolera;Colombia;22;3;3;0;0;0;0;3;0
Jhon Fredy Pérez Lizarazo;34;Categoria Primera A;2016;Midfielder;Atlético Bucaramanga;Colombia;28;5;4;1;0;0;0;4;1
Jhon Fredy Salazar Valencia;27;Categoria Primera A;2016;Forward;Santa Fe;Colombia;32;2;1;1;0;0;0;2;0
Jhon Fredy Zea Mosquera;38;Categoria Primera A;2016;Defender;Rionegro Águilas;Colombia;8;0;0;0;0;0;0;4;0
Jhon Janer Lucumí Bonilla;24;Categoria Primera A;2016;Defender;Deportivo Cali;Colombia;4;0;0;0;0;0;0;1;0
Jhon Rendón;24;Categoria Primera A;2016;Midfielder;Once Caldas;Colombia;6;0;0;0;0;0;0;1;0
Jhon Stiwar García Mena;32;Categoria Primera A;2016;Midfielder;Atlético Bucaramanga;Colombia;15;3;0;3;0;0;0;3;0
Jhonatan Alexander Agudelo Velásquez;29;Categoria Primera A;2016;Forward;Santa Fe;Colombia;15;0;0;0;0;0;0;0;0
Jhonathan Caicedo Vergara;26;Categoria Primera A;2016;Midfielder;Envigado;Colombia;5;0;0;0;0;0;0;0;0
Jhonathan Muñoz Posso;34;Categoria Primera A;2016;Defender;Cortuluá;Colombia;37;2;2;0;0;0;0;13;2
Jhonier Viveros Díaz;30;Categoria Primera A;2016;Midfielder;Once Caldas;Colombia;35;2;1;1;0;0;0;1;0
Jhonny Meza Morelos;28;Categoria Primera A;2016;Defender;Rionegro Águilas;Colombia;7;0;0;0;0;0;0;3;0
Jhonny Vásquez;35;Categoria Primera A;2016;Midfielder;Junior;Colombia;12;0;0;0;0;0;0;5;0
Jhony Alexander da Silva Sosa;31;Categoria Primera A;2016;Goalkeeper;Atlético Huila;Uruguay;26;0;0;0;0;0;0;1;0
Jhony Moisés Cano Barrios;33;Categoria Primera A;2016;Forward;Rionegro Águilas;Colombia;17;0;0;0;0;0;0;2;0
Jimmy Alejandro Mican Prieto;28;Categoria Primera A;2016;Midfielder;Fortaleza CEIF;Colombia;23;0;0;0;0;0;0;2;0
Joao Leandro Rodríguez González;26;Categoria Primera A;2016;Forward;Santa Fe;Colombia;2;0;0;0;0;0;0;1;0
Joaquín Noy González;29;Categoria Primera A;2016;Midfielder;Once Caldas;Uruguay;10;0;0;0;0;0;0;1;0
Joel Alberto Silva Estigarribia;33;Categoria Primera A;2016;Goalkeeper;Deportes Tolima;Paraguay;34;0;0;0;0;0;0;1;0
Johan Leandro Arango Ambuila;31;Categoria Primera A;2016;Midfielder;Deportivo Pasto;Colombia;28;7;2;5;0;0;0;9;2
Johan Wallens Otálvaro;30;Categoria Primera A;2016;Goalkeeper;Deportivo Cali;Colombia;0;0;0;0;0;0;0;0;0
John Alexander Valencia Hinestroza;40;Categoria Primera A;2016;Defender;Deportes Tolima;Colombia;8;0;0;0;0;0;0;3;0
John Edinson Méndez Bettin;37;Categoria Primera A;2016;Midfielder;Cortuluá;Colombia;16;1;1;0;0;0;0;5;0
John Édinson Varela Prado;35;Categoria Primera A;2016;Forward;Deportivo Pasto;Colombia;33;2;1;1;0;0;0;3;0
John Edison Hernández Montoya;36;Categoria Primera A;2016;Midfielder;Independiente Medellín;Colombia;38;4;1;3;0;0;0;14;0
John Edison Mosquera Rebolledo;32;Categoria Primera A;2016;Midfielder;Atlético Nacional;Colombia;8;0;0;0;0;0;0;2;0
John Fredy Pajoy Ortíz;33;Categoria Primera A;2016;Forward;Deportivo Cali;Colombia;13;2;1;1;0;0;0;1;0
John Henry Sánchez Valencia;27;Categoria Primera A;2016;Midfielder;Alianza Petrolera;Colombia;15;0;0;0;0;0;0;1;0
John Jairo Lozano Castaño;38;Categoria Primera A;2016;Defender;Atlético Huila;Colombia;27;3;3;0;0;0;0;2;0
John Misael Riascos Silva;31;Categoria Primera A;2016;Midfielder;Boyacá Chicó;Colombia;35;9;5;4;0;0;0;14;2
Johnatan Estrada Campillo;39;Categoria Primera A;2016;Midfielder;Millonarios;Colombia;36;5;3;2;0;0;0;5;0
Johnny Javier Mostacilla Ceballos;31;Categoria Primera A;2016;Defender;Boyacá Chicó;Colombia;14;0;0;0;0;0;0;2;0
Joiner Fabián Osorio Amezquita;29;Categoria Primera A;2016;Midfielder;Envigado;Colombia;1;0;0;0;0;0;0;0;0
Jonatan Gómez;32;Categoria Primera A;2016;Midfielder;Santa Fe;Argentina;37;9;4;5;0;0;0;9;1
Jonathan Alexander Angulo;29;Categoria Primera A;2016;Forward;Atlético Huila;Colombia;4;1;0;1;0;0;0;0;0
Jonathan Ávila Martínez;30;Categoria Primera A;2016;Defender;Alianza Petrolera;Colombia;35;6;1;5;0;0;0;16;0
Jonathan Copete Valencia;34;Categoria Primera A;2016;Forward;Atlético Nacional;Colombia;11;3;1;2;0;0;0;0;0
Jonathan Deniz Machado;32;Categoria Primera A;2016;Goalkeeper;Deportivo Pasto;Uruguay;2;0;0;0;0;0;0;1;0
Jonathan Esteban Álvarez Isaza;35;Categoria Primera A;2016;Midfielder;Rionegro Águilas;Colombia;20;2;2;0;0;0;0;8;2
Jonathan Lopera Jiménez;35;Categoria Primera A;2016;Defender;Once Caldas;Colombia;36;4;3;1;0;0;0;13;1
Jonathan Sáenz Álvarez;27;Categoria Primera A;2016;Defender;Fortaleza CEIF;Colombia;1;0;0;0;0;0;0;1;0
Jonathan Segura;32;Categoria Primera A;2016;Midfielder;Patriotas Boyacá;Colombia;9;0;0;0;0;0;0;4;1
